gene_id	gene_name	Col0_ANS_Cytosol_Rep1	Col0_ANS_Cytosol_Rep2	Col0_ANS_Cytosol_Rep3	Col0_ANS_Nuclear_Rep1	Col0_ANS_Nuclear_Rep2	Col0_ANS_Nuclear_Rep3	X.Col0_DMSO_Cytosol_Rep1	Col0_DMSO_Cytosol_Rep2	Col0_DMSO_Cytosol_Rep3	Col0_DMSO_Nuclear_Rep1	Col0_DMSO_Nuclear_Rep2	Col0_DMSO_Nuclear_Rep3	Col0_DMSO_Rep1	Col0_DMSO_Rep2	Col0_DMSO_Rep3	Col0_for_siRNA_Rep1	Col0_for_siRNA_Rep2	Col0_TUN_Rep1	Col0_TUN_Rep2	Col0_TUN_Rep3	ski2_DMSO_Rep1	ski2_DMSO_Rep2	ski2_DMSO_Rep3	ski2_TUN_Rep1	ski2_TUN_Rep2	ski2_TUN_Rep3	ufm1_ANS_Cytosol_Rep1	ufm1_ANS_Cytosol_Rep2	ufm1_ANS_Cytosol_Rep3	ufm1_ANS_Nuclear_Rep1	ufm1_ANS_Nuclear_Rep2	ufm1_ANS_Nuclear_Rep3	ufm1_DMSO_Cytosol_Rep1	ufm1_DMSO_Cytosol_Rep2	ufm1_DMSO_Cytosol_Rep3	ufm1_DMSO_Nuclear_Rep1	ufm1_DMSO_Nuclear_Rep2	ufm1_DMSO_Nuclear_Rep3	UFM1_for_siRNA_Rep1	UFM1_for_siRNA_Rep2	UFM1.His_for_siRNA_Rep1	UFM1.His_for_siRNA_Rep2	xrn4_DMSO_Rep1	xrn4_DMSO_Rep2	xrn4_DMSO_Rep3	xrn4_TUN_Rep1	xrn4_TUN_Rep2	xrn4_TUN_Rep3
AT4G25230	RIN2	18.567469	17.537075	16.840202	24.745057	29.713039	26.834538	9.309693	8.850643	15.17717	14.038257	12.963145	20.216403	22.603207	19.513506	15.010898	9.685347	10.964005	21.20209	18.469558	19.517871	12.405198	16.228082	13.240229	19.412516	16.98823	16.649526	8.654476	18.176905	18.685312	31.671462	34.191884	35.245582	10.59408	8.435138	7.440425	23.060611	17.990254	19.283421	14.860311	14.750223	15.679477	15.161464	14.769221	21.475371	15.547623	24.95501	22.598121	26.266748
AT4G25240	SKS1	0.735403	1.331923	1.010096	2.087621	1.144515	4.044603	0.857874	1.150357	0.490504	1.433249	2.068469	1.759203	2.550151	1.508865	0.887736	4.815866	6.312921	0.826478	2.523695	0.942548	4.146979	1.272888	2.107159	1.016606	1.254012	1.551738	0.940804	0.992502	1.5019	1.907411	1.865838	2.16041	1.036291	0.581627	0.720476	2.815275	1.558285	1.305964	6.324651	4.344163	4.287799	7.177505	1.986787	0.962826	1.154825	0.535627	0.246905	1.196066
AT4G25250	AT4G25250	0.368995	0.81902	0.073308	0.53539	0.330445	0	0.82267	0	0.768162	0.995875	1.288284	0	0	1.244852	0	0.971764	1.986055	1.463953	0	0.267988	3.855733	0	2.060798	0	0.796268	0	0	0	0.202963	0.540153	0	0.129203	0	0	1.856833	0	1.679619	1.585761	3.314195	5.288755	1.72403	7.134161	0	0.402274	0.286453	0	0	0
AT4G25260	AT4G25260	10.228373	12.162554	11.827283	20.014515	19.968684	21.133055	20.02043	12.533517	9.343901	18.338164	19.349732	20.105987	37.884323	29.25396	34.799198	57.759008	48.255771	41.606418	41.313219	46.627936	31.431544	31.548388	31.265263	31.988704	23.696734	27.588265	7.882329	8.643612	8.593659	16.624646	17.969041	25.064474	15.492896	8.93412	9.673283	15.874701	21.661389	18.842824	49.29073	26.118486	39.944603	38.568786	26.307589	32.9129	22.795616	19.086409	21.644434	31.33927
AT4G25270	OTP70	0.109907	0.284322	0.376321	0.457551	0.571027	1.159094	0.376608	0.03067	0	0.870952	0.406179	0.187592	0	0.626676	0.797206	2.110603	2.875136	0.983064	0.202304	2.811749	0.532614	0	2.457203	1.075808	0.827546	1.07534	0	2.921999	0.04092	0.771166	1.633296	1.4162	0	0	0	1.500265	0.759037	1.058025	1.871041	2.416251	1.817115	2.150721	2.849367	2.250012	2.689525	2.461441	0.910997	0.905828
AT4G25280	AT4G25280	7.095229	4.904681	4.158341	5.060891	3.059164	6.46409	5.663776	4.053707	1.583427	4.123196	5.086831	5.32351	9.400914	23.258741	13.688182	24.558999	18.476556	29.942303	7.042425	23.889737	16.75889	24.862622	25.379372	24.885082	23.538664	24.976115	0	1.392644	1.769233	6.160458	6.824029	5.087882	1.968319	1.766213	3.958693	8.561844	7.412738	10.065558	18.052408	14.36882	20.475454	16.195797	19.41978	18.624768	16.656656	18.898676	14.452583	17.311921
AT4G25290	AT4G25290	1.614004	1.591536	1.274434	0.803346	0.896351	1.071023	1.885159	1.02507	0.687445	2.165574	2.287805	1.797086	14.960889	17.730742	14.734608	24.845512	19.69858	10.533258	16.548128	8.96092	8.234346	7.327367	7.837532	5.844751	4.808115	10.279504	1.927945	1.823045	1.90647	2.131759	1.743318	2.430371	1.585892	0.878413	0.385024	5.775815	3.439858	3.910813	14.882336	15.214762	13.283419	12.030371	18.448262	20.322082	22.2863	15.679632	10.368351	17.070098
AT4G25300	AT4G25300	4.354562	2.271507	3.101322	2.569549	5.215066	1.319658	5.118013	3.239297	4.679515	2.568896	3.368429	5.096941	4.281787	12.977744	8.938503	5.111554	5.877213	8.403711	40.401181	8.033796	8.110344	0	3.88035	7.278129	7.348086	6.256023	0.768086	3.071183	3.909433	4.516447	3.507165	4.569201	10.812848	3.250904	2.302444	4.860318	4.746827	3.50912	5.183958	5.606485	5.319212	5.182869	9.818486	8.596772	17.592787	4.255804	6.354346	6.867768
AT4G25310	AT4G25310	4.920966	3.336727	1.855154	2.040804	2.458665	2.23753	0.501086	2.238517	0.778768	0.737686	1.14442	0.14312	0.447914	0	0.16225	0.272104	0.049519	0.433517	0	0.975994	0	4.841059	0.191397	0.306323	0.405115	0.259156	3.490864	2.326433	0	2.263248	0.859445	1.655032	0	1.672304	0.879747	0.293537	1.048108	0.81011	0.38088	0.10392	0.952147	1.46974	0	0.102344	0	0	0.115608	0
AT4G25315	AT4G25315	21.829909	21.477184	13.526944	15.996987	15.0976	14.75529	22.705231	26.108779	21.85109	12.907503	12.106031	14.679398	18.910106	17.588736	27.078013	8.792464	8.091496	15.477441	14.625231	15.554317	17.065422	12.221807	16.094185	12.322942	11.516124	13.958179	18.472939	18.754766	18.761494	12.694735	16.423336	12.996549	21.84043	22.93009	29.278196	12.083573	12.311845	15.200198	10.063951	10.76105	11.45737	10.378483	24.022271	17.882002	24.674819	19.511928	18.820961	21.838697
AT4G25320	AT4G25320	11.038967	10.186373	6.689884	15.406472	13.700716	8.476245	9.695502	11.367139	10.555202	13.406885	13.686069	21.376602	18.039693	6.382232	8.331908	11.515607	9.493268	11.639109	10.929017	12.756996	9.436605	23.471559	9.970725	9.078064	8.071129	11.01272	8.907775	11.230301	9.143498	13.457441	15.77979	9.160504	7.344183	12.329166	9.52859	16.233884	13.868876	13.717557	8.952334	6.030435	8.817042	12.852487	11.516068	12.261415	9.700973	6.79241	4.423325	10.45015
AT4G25330	AT4G25330	18.171902	16.82484	4.87992	10.079953	17.62332	4.069253	0.268312	0.18489	0	0	0.096238	0	0	2.028386	0.802219	0	0	0	0	0	0	0.120756	0	0.191889	0.286232	0	9.553663	4.793518	2.876798	13.465967	6.162232	0.923946	0	0	0	0	0	0.135254	0.108348	0	0	0	0.10027	0	0	0	0	0
AT4G25340	FKBP53	251.941606	266.163072	218.378171	160.103419	177.27541	93.192144	242.766982	185.011185	327.418247	99.593888	104.857851	160.374243	21.2473	28.057082	12.408727	22.554816	26.948701	18.491932	29.246244	24.678811	34.647647	36.264981	33.965872	18.903903	21.034729	20.344268	407.324562	477.021677	314.825542	186.212654	170.047292	109.598359	449.413386	326.310183	326.912804	197.922524	149.311259	175.162188	23.337398	21.566508	24.102051	30.839184	27.707439	20.43361	18.163037	20.38061	13.977888	18.328979
AT4G25350	SHB1	4.994047	6.094184	5.170478	3.889593	5.043637	5.859685	0.952917	0.475358	0.491267	0.390056	0.608477	1.011553	0	0.500862	0	0.354909	0.312081	0.438339	0	0.566055	0.20124	2.839703	0.43157	0.885713	0.061644	0.512056	2.856908	4.17096	3.047606	6.532052	8.831167	7.826407	0	0.242287	0.398535	2.287255	0.94628	0.82944	0.801255	0.657516	2.586466	1.24594	1.291253	0.43215	0	0	1.366405	0.134568
AT4G25360	TBL18	9.331959	10.53185	8.73792	8.498432	6.960324	9.56681	13.665917	9.015511	12.779966	9.532805	11.083079	13.048507	10.26359	16.172836	14.5806	12.081313	12.06934	14.550033	6.593149	11.42777	9.802205	8.936829	9.947888	8.023181	10.677794	13.340664	4.282366	7.998917	5.594833	8.774395	9.209236	9.065392	8.724103	7.515411	9.496917	11.597331	10.940702	11.403568	16.784722	16.796392	18.236743	19.8784	11.79136	13.895845	13.352561	8.595841	12.382689	14.522615
AT4G25370	AT4G25370	56.085843	45.94575	47.795472	45.511329	45.565982	35.626499	109.709519	108.577258	78.513771	69.253332	65.997016	49.175938	91.797471	103.435734	99.541377	127.809646	122.163693	115.315329	129.529507	107.068064	138.912348	85.950296	131.475087	140.338037	151.222333	146.804439	57.785392	38.839216	45.040687	41.323377	40.272469	31.847565	64.709908	92.112708	94.284348	54.754716	59.406264	72.801288	91.4973	103.80746	99.203233	89.869101	121.496806	114.454592	121.924847	96.32502	128.811274	132.69249
AT4G25380	SAP10	13.181872	16.042579	12.611265	15.462953	11.491389	12.707449	2.62608	2.151884	6.794042	2.559534	3.994896	1.142652	0	2.486851	0	0	0.488722	1.258975	0.233633	1.307072	0	0	0	0	0.28985	0	23.544499	20.368322	13.943958	12.069201	14.554128	14.028531	6.202763	0.616501	8.065957	4.305807	5.254091	2.32779	0.768505	2.570388	1.696191	1.106045	0	1.17436	0.810292	0	0.182886	0.754177
AT4G25390	AT4G25390	132.740198	125.596948	154.792526	125.617839	127.839805	147.624499	22.609654	23.723271	57.301052	39.800177	39.463781	62.400816	10.755308	3.173242	5.118776	7.014124	8.265737	11.385862	11.318771	7.65484	4.965268	2.585247	4.236809	11.559062	9.270386	8.556979	178.978188	177.540751	187.433942	106.690621	108.500616	107.552875	72.513731	32.342597	33.918225	58.236739	32.376	33.189001	15.366153	31.768932	31.309906	24.773052	4.523631	3.383792	5.209667	6.628353	4.220128	8.218072
AT4G25400	AT4G25400	8.941203	8.491871	8.160636	11.558994	9.149205	13.258853	7.976554	3.487799	8.30402	3.318198	3.04642	7.17327	0	0.68555	1.215492	0.686918	0.742525	0	0.150598	0.229127	1.252349	0	0.148744	0.548954	1.434597	0.568403	11.465316	8.154312	4.40953	9.429772	13.550713	8.798077	7.544273	1.556136	1.101804	5.359194	1.687788	4.975653	3.818145	5.29114	3.161153	3.330757	1.283058	0.964712	0.581921	2.745639	0.128141	0
AT4G25410	AT4G25410	7.496107	10.002328	9.211087	7.347892	8.741718	6.851517	1.779368	2.294152	5.49929	2.288894	1.643546	4.892336	0	0	0	0.90912	1.579803	1.507887	0	1.080944	1.50937	1.449957	0.862606	0.758207	1.564546	0	9.445627	14.503178	4.014704	7.731394	6.486176	7.15351	3.655767	2.749364	1.015631	5.862212	3.710702	2.084095	3.283072	3.282305	5.489519	4.447145	0.728986	0.380109	0	3.697592	6.144392	0
AT4G25420	GA20OX1	0.315553	0.102529	0.416238	0	0.251929	0.111102	0.460719	0.352894	0	0.209662	1.128744	0	0	0	0	1.089773	0.945608	0	0	0.246347	0	0	0.047116	0	0	0	0	0	0.877284	0.307639	0.405762	0.29163	0	0.293927	1.573176	0	0.862239	0.381903	0.683427	0.248572	0.280119	0.653461	0.460226	0	0	0	4.213962	0.195119
AT4G25430	TRM23	0	0	0	0	0	0	0	0	0	0	0.037631	0	0	0	0	0.072048	0.035558	0.039566	0	0	0	0	0	0	0	0	0	0	0	0.051453	0.203227	0	0	0	0	0	0	0	0	0	0	0.067645	0	0	0	0	0.068617	0
AT4G25433	AT4G25433	1.901782	1.299915	3.409258	5.419942	3.54088	4.927419	3.217716	4.119809	2.716839	5.347408	3.671071	3.374042	0	2.099177	0	0	0.10591	0.453041	0	0	1.115335	0	0.340395	0	0	0	1.593763	5.456796	9.217199	2.924473	2.60725	2.513126	1.947399	3.470891	2.629587	6.370716	8.759865	5.156898	0.831217	6.889848	10.450411	2.993142	0	0	0	0	0	0
AT4G25434	NUDT10	7.566144	7.629132	3.094133	3.989397	5.123524	3.847415	4.750513	4.381319	2.740053	3.337534	3.558132	5.258158	0	2.97325	1.178162	1.20049	1.245782	1.555423	0	0.494361	1.212628	0.742934	0.630695	0.496573	1.231261	1.112247	3.333562	1.304499	2.461414	5.250256	9.631292	5.641589	2.372894	2.093333	1.296395	5.492973	5.176349	4.727011	1.572233	1.705692	1.930152	1.559343	0.043017	0.452808	1.23493	1.94692	3.215793	0
AT4G25435	AT4G25435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G25440	ZFWD1	3.764319	6.040431	4.478608	4.912525	8.28516	5.977495	3.76497	2.820613	1.869675	5.658505	7.54524	6.162022	4.140244	11.092459	7.119529	7.225486	8.260172	15.523157	8.947585	13.392976	9.804902	8.077482	10.590284	9.835553	10.791706	10.925308	0.629371	6.032462	3.228217	6.812169	7.253969	8.047809	4.016215	3.33705	3.28038	5.205119	5.754344	7.398486	9.3823	9.64913	7.145077	7.380332	14.449826	14.783633	9.897558	7.125092	24.046958	12.429372
AT4G25450	ABCB28	4.234814	3.913308	6.078143	6.219783	6.84821	7.218335	6.443196	5.013998	7.669412	8.334383	9.391805	12.591833	22.750939	21.763668	18.019693	19.586574	23.629955	15.304839	24.452936	16.215423	17.150745	15.900702	20.463911	14.948592	20.060396	21.132908	7.277355	7.163267	4.668411	8.623846	9.456408	9.895372	6.49829	4.195871	2.698366	18.208987	9.114994	11.630844	18.337876	25.233262	18.612156	16.560581	24.63378	28.172869	13.595271	16.381632	2.05099	20.280343
AT4G25470	CBF2	16.13531	14.400898	14.064968	14.384935	14.211087	17.622729	1.678812	0.280065	4.158099	3.690695	2.820423	6.096916	1.736968	3.983534	2.91678	128.736968	252.333724	3.315076	0.137928	3.756539	6.850645	5.913267	1.611431	2.080729	1.142758	1.254693	12.144196	15.453086	14.950671	14.60684	10.599492	16.735387	6.381486	1.043578	1.589052	7.199144	2.010835	3.460694	227.137787	108.948189	54.065121	103.402203	3.729294	2.450593	1.627932	0.92878	0.130856	2.372659
AT4G25480	DREB1A	0.109613	0.106917	0.390476	0	0.39374	0	0.524282	0.505794	0.114394	0.36446	0.047094	0.281143	0	0	0	1.275918	4.357246	1.043742	0	0.051437	0.451401	0	0.344419	0.278886	0	0	0	0.786923	0	0.705342	0.507679	0.380104	0	0.306254	0.58523	0	0.2453	0.331918	3.72281	4.154756	1.219717	3.968387	0.048045	0.046566	0.389434	0.054723	0	0.152773
AT4G25490	CBF1	2.504416	2.952238	3.460091	0.804729	1.767229	3.395267	0.15422	0.053936	0.870641	0.600017	0.443163	0.824296	0	0	0	19.480135	72.88656	0.703874	3.004572	0	1.002745	0	0.698035	0.27384	0.654678	0.504129	1.73585	1.912036	4.626986	0.751485	0.894223	3.214419	0	0.448236	0	0.510981	0.769669	1.326782	51.02703	30.80673	13.769299	26.23613	0	0	0	0	0	0
AT4G25500	RS40	39.485162	50.072705	42.506581	90.875869	121.566763	71.849797	94.562755	90.393486	88.210005	159.704316	158.547833	167.7044	79.377399	87.438122	89.927671	56.830702	45.894044	75.018255	81.329031	82.287517	74.127457	58.687147	71.023919	71.825664	76.139104	75.515156	35.452701	37.66745	46.553838	125.015237	172.279553	142.691853	101.755975	79.075354	84.515126	239.059797	235.62943	232.51611	43.148279	34.441637	37.759241	47.109087	66.249092	69.505408	69.029787	78.064375	51.794772	74.556973
AT4G25510	AT4G25510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.286549	0	1.071114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.148639	0
AT4G25515	SLK3	3.885124	5.62733	3.395501	4.184778	6.297113	3.875736	1.005321	1.711706	1.891361	4.062822	4.010098	4.818227	2.626112	3.260579	2.414949	3.643211	4.355373	2.929124	7.610842	4.00861	3.117431	5.675755	2.678395	3.271053	2.471637	2.60096	3.760354	3.321966	0.630608	7.212596	6.736805	6.948102	2.010822	2.158305	2.70626	10.063453	3.631635	5.197326	3.489516	2.433495	3.863481	4.755672	4.919634	2.798831	2.555847	2.889408	2.605805	3.67325
AT4G25520	SLK1	8.096157	7.89028	6.792356	9.408463	20.576307	12.065174	4.389247	4.647443	6.618744	8.878871	8.978357	21.724392	9.587675	6.768712	8.808755	12.504226	11.114884	5.28119	7.774491	11.603333	10.4305	12.905554	9.248677	9.760743	10.109617	7.205458	7.803332	8.729941	6.077091	21.581317	27.776197	24.683105	6.135298	3.420307	6.427505	29.493165	15.471082	17.669888	10.127189	11.025132	11.621337	10.603105	11.086642	9.410563	7.621919	9.825101	9.112516	8.096389
AT4G25530	FWA	0.028728	0	0	0	0.034464	0	0	0	0.450543	0	0	0	0	0	0	0	0.045557	0	0	0	0	0	0.075502	0	0.311084	0.375504	0	0	0	0	0	0	0	0.36187	0	0	0	0.068942	0.181825	0	0.123779	0.086826	0	0	0	0	0	0
AT4G25540	MSH3	0.0379	0.566887	0	0.236158	0.568757	0.259356	0.312235	0.174138	0.059479	0.472336	0.545512	0.799116	0	0	0.016296	0.899736	0.69766	1.12071	0	0.518244	0.205203	0	0.690983	0.582192	0.219801	0.506365	0	0.547371	0.382859	0.863868	1.276552	0.989648	0	0.053082	0	0.711618	0.779123	1.200914	0.45776	0.56997	0.532498	1.019634	0.323058	0.707036	0.453271	0.018535	0	0.496278
AT4G25550	AT4G25550	27.360024	30.011937	30.364583	30.016226	28.226966	20.694835	40.650712	54.490102	37.868389	41.884069	49.473316	44.094268	57.848287	44.884033	45.285092	40.415524	48.561127	45.380208	52.747886	53.106315	48.709785	63.886368	48.70994	66.378678	58.248354	62.659594	31.258895	21.784567	25.825962	32.661901	25.318708	21.422415	48.984118	40.093157	42.021853	42.3027	42.505468	43.79364	42.007498	31.849573	39.342213	40.421818	42.490175	51.391128	42.163242	64.845683	43.452817	57.190554
AT4G25560	LAF1	10.143782	11.136856	6.471895	3.652936	3.450474	3.644736	1.083729	1.719382	5.440422	1.103572	2.594267	3.715996	6.494489	10.106679	1.952567	0.256195	0.629793	0	0	1.428569	1.657052	0	0.068501	0	0	0	2.390318	1.483224	4.914104	7.082445	8.530795	3.915834	6.396787	2.297105	0.451097	2.573764	7.887548	5.690508	0.997396	0.725361	0.683674	1.332924	0	0.7526	0	0	5.62225	0
AT4G25570	ACYB-2	122.280992	136.978484	135.666282	126.262747	108.309713	121.508995	167.402551	177.047874	212.938882	264.52499	271.958336	203.002637	267.392725	275.435788	323.910161	196.470355	205.894305	256.082245	208.575967	251.223338	274.631832	257.740972	267.157518	211.469453	261.432203	244.394206	141.594879	158.64214	113.45579	94.235313	96.624376	96.836212	170.607277	199.926795	160.933695	218.317696	201.698348	198.961532	230.597534	218.45589	208.211827	208.491165	270.571945	295.483702	275.701729	263.448318	258.364249	233.445616
AT4G25580	AT4G25580	0	0	0	0	0	0	0	0	0	0	0.02817	0	6.701201	5.94234	8.441717	0	0.15823	61.020039	53.75116	43.334914	29.316911	17.695151	29.742784	52.46291	73.260829	57.382201	0	0	0	0	0.254055	0	0.227362	0	0	0.260159	0	0	0.270459	0.79586	0.143291	0.050236	7.540025	7.005645	8.79955	36.433286	25.833799	35.225436
AT4G25585	AT4G25585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G25590	ADF7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151768	0	0	0	0	0.83799	0.185207	0	0	0	0	0.124676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G25600	AT4G25600	3.649152	2.803677	1.234739	3.172559	3.737241	5.766607	2.376599	3.578707	1.708875	5.349269	3.242791	2.333415	1.399953	10.072238	2.189923	4.48941	5.091895	0.889979	0	7.438974	3.785045	3.600216	4.285958	7.460711	5.636336	10.474504	0	4.270868	5.234292	2.634199	4.295719	2.95051	0	1.926193	6.779614	4.480744	3.256553	7.43986	5.094981	2.207586	4.278479	3.68443	2.753771	7.177222	7.631834	5.094873	0	1.98286
AT4G25610	AT4G25610	7.532988	8.670681	6.392908	7.003098	17.005763	10.283203	6.512937	4.862239	5.984143	7.305267	7.087029	12.368048	3.245757	10.905129	6.972275	6.584928	8.697061	14.856729	15.765315	14.234655	8.814806	9.789083	6.42899	18.362504	15.32415	15.925177	5.170486	7.4662	4.049165	13.264175	17.978308	16.52886	6.819311	3.527998	5.635388	12.812266	11.769997	12.850923	9.663274	4.606177	5.395106	7.582149	5.047086	6.885619	3.685175	11.674378	24.732292	10.344521
AT4G25620	AT4G25620	20.878024	15.729073	17.618847	17.817561	18.537279	16.519818	20.283236	17.648706	26.35767	29.388438	28.98205	34.279797	26.489892	27.082732	26.060712	69.289367	54.145527	46.790074	21.832031	42.240394	22.04749	21.136699	24.452178	41.894199	36.029325	36.613765	15.168844	13.395943	22.361445	17.79263	24.448507	23.057447	25.879948	11.177884	15.273739	39.858953	30.563172	30.369309	53.114826	43.539142	31.635592	38.822812	22.18229	24.687355	19.440108	33.22333	34.791285	29.223195
AT4G25630	FIB2	145.927667	147.648269	103.567804	162.2463	153.493489	117.927395	168.056633	138.724262	150.351961	206.936063	179.853636	204.761079	51.262011	59.769692	47.674101	41.320781	57.16866	22.810095	42.835761	31.695815	50.299218	84.429333	63.080903	22.783375	26.048196	22.227401	107.918666	121.17871	71.295384	177.179623	168.491387	129.195389	129.259997	137.855181	122.952595	190.601205	204.172599	183.097309	52.092106	33.985496	54.410342	86.960755	50.495848	41.319085	32.09938	19.486103	7.774969	21.665963
AT4G25631	U60.2F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G25635	AT4G25635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G25640	DTX35	44.895937	44.706662	45.737362	60.308358	57.998491	54.181671	44.422814	49.578006	56.807074	62.795713	65.381319	71.848905	43.186126	66.869111	69.101679	52.639909	56.422199	48.4964	45.736422	55.358102	36.836255	42.075141	32.518926	49.964413	35.234619	40.114135	43.57005	41.517974	39.037855	69.370863	59.852329	64.768803	46.711929	32.010829	37.873486	77.814571	47.745987	59.010841	60.354936	75.540494	81.58831	72.151109	45.490252	62.565377	59.497169	43.697293	53.185263	54.045823
AT4G25650	ACD1-LIKE	11.081517	11.350066	10.0452	14.958604	15.453807	10.613569	12.619064	17.008819	17.402059	14.630082	14.902438	15.781395	47.093666	34.585998	36.443386	51.568083	42.880098	45.639813	25.755944	31.35947	28.093599	17.289181	37.268462	32.85751	35.242674	36.376529	6.547535	11.348709	10.15846	17.775202	17.022245	12.696136	10.113515	11.373868	10.709833	17.607539	14.794411	18.024848	43.789012	47.421172	43.280944	37.113084	36.591205	39.464643	37.724351	37.892022	38.730238	44.353471
AT4G25660	AT4G25660	13.789293	16.642399	14.032496	10.898669	9.846011	7.148228	16.234306	16.344981	17.021464	8.914032	8.088619	10.817137	20.312024	13.402429	13.124118	14.4431	13.559664	18.249453	6.431902	18.79172	12.677729	8.439528	15.061721	16.599277	17.799258	13.879325	16.624625	14.833705	13.936345	11.723912	8.067449	11.619357	10.184957	13.254499	16.377098	17.050094	13.645121	15.01043	14.796544	11.683428	14.969271	15.259885	13.551037	11.889374	10.899206	11.476227	23.89747	18.399296
AT4G25670	AT4G25670	220.197263	227.720501	258.980194	256.056444	250.488367	265.610788	151.010469	129.804774	253.047859	146.781039	138.206294	223.335223	46.984287	63.260488	71.059085	70.409358	65.261656	69.792023	63.235133	77.595407	56.279442	67.176763	41.766263	74.151968	63.938596	73.564722	224.426127	219.53923	265.145408	256.032271	246.538951	250.319137	201.20755	160.830028	148.922269	206.575342	137.396204	141.618224	65.253386	119.613014	135.710109	90.340157	58.80441	56.08166	60.021575	75.339179	80.924089	91.949304
AT4G25680	AT4G25680	19.505386	19.404803	19.902737	17.048057	15.888165	21.136548	19.010206	18.759061	22.112158	15.6461	16.617584	18.796777	20.933229	19.787619	13.474651	26.59573	23.726234	36.15774	29.545528	30.345174	23.782326	31.704716	18.948239	24.391669	22.09331	28.218874	20.520081	18.380762	15.940741	23.847286	17.917875	16.320381	18.808592	19.508556	13.485922	22.217452	16.875744	19.078765	26.097318	22.780462	29.811944	26.409804	19.489899	19.846329	23.010748	24.126678	30.870945	32.228162
AT4G25690	AT4G25690	81.055271	76.318216	62.270545	75.42003	87.6298	70.905595	68.706937	52.530336	88.632281	86.269264	86.924859	150.920908	68.496428	56.514185	57.103637	29.595692	21.951442	107.223704	110.155481	97.003311	46.904388	30.590534	44.070301	82.080671	75.879127	69.313285	78.623368	48.812073	49.526659	88.583276	111.003866	79.463109	80.422352	66.823518	59.244986	155.696023	87.852883	93.943711	29.162761	33.087575	30.409595	22.91801	45.838077	45.244041	50.256358	84.947326	120.113311	89.641598
