gene_id	gene_name	AAVS1_CYTO_DMSO_ANS_rep1	AAVS1_CYTO_DMSO_CTRL_rep1	AAVS1_CYTO_DOX_ANS_rep1	AAVS1_CYTO_DOX_CTRL_rep1	AAVS1_NUCL_DMSO_ANS_rep1	AAVS1_NUCL_DMSO_CTRL_rep1	AAVS1_NUCL_DOX_ANS_rep1	AAVS1_NUCL_DOX_CTRL_rep1	UFM1_CYTO_DMSO_ANS_rep1	UFM1_CYTO_DMSO_CTRL_rep1	UFM1_CYTO_DOX_ANS_rep1	UFM1_CYTO_DOX_CTRL_rep1	UFM1_NUCL_DMSO_ANS_rep1	UFM1_NUCL_DMSO_CTRL_rep1	UFM1_NUCL_DOX_ANS_rep1	UFM1_NUCL_DOX_CTRL_rep1	UFM2_CYTO_DMSO_ANS_rep2	UFM2_CYTO_DMSO_CTRL_rep2	UFM2_CYTO_DOX_ANS_rep2	UFM2_CYTO_DOX_CTRL_rep2	UFM2_NUCL_DMSO_ANS_rep2	UFM2_NUCL_DMSO_CTRL_rep2	UFM2_NUCL_DOX_ANS_rep2	UFM2_NUCL_DOX_CTRL_rep2	UFM3_CYTO_DMSO_ANS_rep3	UFM3_CYTO_DMSO_CTRL_rep3	UFM3_CYTO_DOX_ANS_rep3	UFM3_CYTO_DOX_CTRL_rep3	UFM3_NUCL_DMSO_ANS_rep3	UFM3_NUCL_DMSO_CTRL_rep3	UFM3_NUCL_DOX_ANS_rep3	UFM3_NUCL_DOX_CTRL_rep3	SE_AAVS1_NUCL_DMSO_ANS_rep1	SE_AAVS1_NUCL_DMSO_CTRL_rep1	SE_AAVS1_NUCL_DMSO_CTRL_rep2	SE_AAVS1_NUCL_DMSO_CTRL_rep3	SE_AAVS1_NUCL_DOX_ANS_rep1	SE_AAVS1_NUCL_DOX_CTRL_rep1	SE_AAVS1_NUCL_DOX_CTRL_rep2	SE_AAVS1_NUCL_DOX_CTRL_rep3
ENSG00000164916.11	FOXK1	20.831542	21.149599	21.66242	21.192859	22.262105	54.952227	23.915959	50.980674	19.704563	20.88557	20.550792	18.933989	24.528433	54.142958	21.560835	58.231131	18.736619	17.13797	17.592419	15.175361	30.781858	40.62854	31.410433	50.538409	19.07436	17.293683	17.584402	17.26378	29.214583	44.910393	32.074854	44.747811	21.105976	48.672232	55.793133	54.475553	22.237727	45.496635	59.274116	57.982926
ENSG00000164919.11	COX6C	630.725105	670.419332	635.094388	671.697416	70.390952	69.197453	58.962848	87.14398	646.745379	686.864761	664.534071	676.23773	71.376054	96.359962	50.042138	103.974593	697.573414	741.221745	700.653379	696.513381	67.116956	133.93489	64.743388	158.129652	640.295066	734.725951	705.701995	679.351004	90.650367	105.450345	72.818351	146.613515	80.525954	69.852048	127.993633	78.721396	63.613871	94.360548	70.295578	54.267905
ENSG00000164920.10	OSR2	4.69247	3.315592	5.199269	2.29635	2.065613	2.609339	1.704787	4.423101	3.907053	3.245276	6.347336	4.597157	0.926644	3.775619	1.551622	4.175858	4.606665	7.292845	4.450158	4.365816	0.871995	0.837394	1.236103	4.20998	5.861592	4.782214	3.891981	3.4557890000000002	4.213988	2.054585	7.348425	3.377978	1.905893	3.433147	5.618252	5.950211	2.922336	5.079049	4.956647	3.42772
ENSG00000164924.18	YWHAZ	748.447342	882.660152	716.815159	835.288647	202.585068	165.919313	190.653284	165.139342	838.943108	861.916887	773.196234	851.905996	203.230149	215.834506	231.214525	199.90751	823.567456	845.136599	747.772955	790.418265	187.408229	173.542226	180.75203	211.821554	768.763965	819.690328	751.316184	736.331383	219.712115	206.178119	215.218072	206.652542	202.887309	159.452847	200.845431	207.382092	183.461319	154.021868	206.914196	227.782526
ENSG00000164929.17	BAALC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164930.12	FZD6	28.445425	32.54451	26.707352	27.63184	51.676081	55.555503	43.754141	58.56571	28.049698	28.819089	30.294755	29.712439	53.606188	63.792935	57.640122	61.908986	30.480806	29.645057	30.927398	28.395547	70.218767	71.299744	69.432225	83.50919	28.714802	25.269855	29.769488	26.483503	82.400432	77.516116	78.447605	84.35712	52.395782	51.499198	72.687646	76.707714	45.31286	56.63815	74.038945	74.533868
ENSG00000164932.13	CTHRC1	0.112035	0	0	0	0	0	0	0	0	0	0	0	0	0	1.702183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164933.13	SLC25A32	52.412014	53.796647	42.871037	46.895512	39.74659	41.89065	42.159007	33.208507	57.24281	53.508776	55.509454	49.476122	40.22009	56.787436	45.982527	48.736	59.009731	49.025607	51.888906	50.309446	41.637647	44.253109	44.804448	51.41777	53.437024	48.626709	53.13655	47.871558	47.064801	54.205456	53.448902	54.223345	40.772758	38.596783	60.132306	62.506502	40.801097	31.426891	64.837987	60.149896
ENSG00000164934.15	DCAF13	149.569793	146.238244	156.222465	147.58268	117.452374	102.835708	120.326536	91.164852	157.063452	143.297783	154.539026	165.835717	120.491226	110.995575	142.503337	87.987693	154.431079	152.508673	161.709762	148.554598	96.730831	92.770994	103.47449400000001	101.649677	150.634867	160.776731	138.714163	144.844733	106.640106	106.952357	100.708539	103.030936	114.583623	87.482758	91.161687	90.817357	104.226306	78.801518	99.108433	98.594017
ENSG00000164935.6	DCSTAMP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.232124
ENSG00000164938.14	TP53INP1	2.261629	2.287215	1.686122	2.757366	2.606947	4.601429	3.108797	3.626445	2.260104	2.730657	2.503352	3.331276	3.183491	5.680841	5.617349	8.330714	2.003464	1.738887	2.60653	2.595802	3.575909	4.525178	4.485773	6.914694	2.292545	2.719863	3.414115	3.48571	3.843855	5.582153	6.186745	8.846343	2.322692	3.932682	3.725868	4.422995	2.743704	3.103217	4.344716	4.354094
ENSG00000164944.12	VIRMA	27.299471	28.521372	26.837203	29.597176	73.88792	48.142191	37.390261	82.026334	33.184015	37.680272	34.994436	25.148298	39.734513	82.343913	36.704495	83.117489	27.474554	26.846419	34.888306	24.909783	48.259875	77.475058	42.514455	67.104521	22.044789	28.295968	28.598875	30.48374	57.760869	85.670774	94.908232	70.993052	81.227005	75.000241	79.664536	85.969448	48.820428	91.111899	78.34796	82.959989
ENSG00000164946.20	FREM1	0.111662	0.195721	0.165851	0.124111	0	0	0	0	0.121299	0.059941	0.210179	0.262018	0	0.077957	0.024381	0	0.081544	0.125252	0.079143	0.079958	0	0	0.089805	0.036189	0.135833	0.175387	0.171575	0.189097	0.068012	0	0.201424	0	0	0	0	0	0	0	0	0
ENSG00000164949.8	GEM	37.589737	27.656649	30.647557	21.280532	61.846392	30.310359	47.446196	16.712224	36.055811	25.745366	31.323449	20.668186	54.32509	31.152432	55.35276	28.5653	31.668459	22.778224	28.09621	17.754959	43.088049	21.852822	46.009562	24.067121	29.466899	21.977101	29.744455	19.588763	48.992576	26.465015	50.970574	25.548795	95.985567	28.662137	27.493943	33.98051	49.443142	16.097693	33.059259	30.278891
ENSG00000164951.16	PDP1	28.284193	34.678481	22.82558	29.210685	26.175734	37.553883	24.874556	27.212362	32.280953	33.890595	30.207864	31.787424	25.538471	45.277562	29.625076	36.033671	32.527377	30.388662	28.442588	27.486766	30.868682	36.446884	25.17591	32.495266	31.576037	33.197924	33.993075	30.728959	32.877618	49.956524	31.375982	45.180019	29.080187	32.976012	31.696828	38.717168	22.794527	22.569143	33.294514	34.324975
ENSG00000164953.17	TMEM67	5.995115	8.951423	4.030445	5.630665	43.771568	61.758427	34.159162	53.201951	4.778388	6.105649	8.744496	6.421489	32.810033	50.230474	43.829619	48.173522	5.09347	5.097575	6.010779	8.100018	41.982016	57.206046	46.788148	62.649952	5.610659	5.492936	7.144021	6.54748	44.193652	49.810252	42.555483	60.196782	48.335367	70.330626	61.783809	66.519691	33.358334	48.088397	74.091292	61.599783
ENSG00000164961.16	WASHC5	36.214581	41.397999	36.751353	39.215207	34.621988	65.714134	54.167669	54.190613	39.978527	41.227535	35.842121	39.223157	40.101941	64.68322	41.516445	61.797625	39.639303	36.739891	36.29857	37.65796	63.813536	60.4666	55.27219	44.917612	37.608623	36.391442	37.827723	30.746493	67.755631	67.45554	70.068131	70.371026	41.803192	74.241883	86.216858	96.293842	64.827454	55.055938	96.706385	89.122306
ENSG00000164967.10	RPP25L	24.502077	21.632867	28.839267	22.771529	9.662712	4.507826	13.584193	9.028974	26.193575	20.80538	26.671308	22.324162	11.25961	5.237211	9.992093	21.445644	24.370932	19.103276	30.823079	21.831208	12.085292	6.853809	8.248342	6.24098	24.384188	27.85506	25.814935	23.99079	7.936409	10.346827	15.099413	10.962507	7.60112	5.146494	11.083729	9.364659	12.929918	9.445096	9.661673	8.647401
ENSG00000164970.15	FAM219A	9.697944	8.620063	10.653238	8.780874	83.439438	51.969914	72.50513	53.299613	9.781326	8.004622	8.02182	8.244409	82.217542	55.490969	73.555262	54.715528	10.148603	7.766669	8.123296	8.199155	76.45178	55.501164	76.112513	54.691883	10.110871	9.918421	9.830581	9.180533	65.863405	55.633994	65.694981	51.606523	79.480692	46.524605	48.401774	44.743832	68.856409	47.927124	44.183167	47.549885
ENSG00000164972.14	SPMIP6	0	0	0	0.308304	1.852929	0.523574	0.807403	0.943683	0	0	0	0	2.249626	2.051157	2.273442	1.051506	0.5523	0.068546	0	0	5.226986	0.717453	0.59406	0.839883	0	0.062759	0	0	4.335866	2.424006	1.19115	0.319425	1.874284	0.436741	0.422035	0.348119	0.696104	0.789566	0.326503	0.57645
ENSG00000164975.16	SNAPC3	8.918712	10.786825	7.116943	10.183609	9.258847	19.939139	10.645545	21.056023	8.229843	11.271407	8.101854	11.171618	8.179805	24.40481	10.272712	21.166604	8.342587	10.670731	11.304407	9.761957	10.807322	16.701554	12.697784	23.033876	10.171729	12.626533	8.828171	11.322382	10.204643	21.853009	11.21175	19.796324	9.675471	19.595326	28.223876	30.481265	10.492174	19.066298	32.333737	29.226277
ENSG00000164976.9	MYORG	1.544779	1.768556	1.794166	1.176764	0.706899	1.644304	1.033297	1.477453	1.561944	1.709683	1.509929	1.687159	0.609815	0.794749	0.531739	1.080038	1.338611	1.590412	1.541166	1.458158	1.494709	2.060087	0.830325	2.556595	1.733549	1.649686	1.480089	1.701044	0.531994	1.336127	0.668572	1.451402	0.643052	1.4621	1.699534	1.038739	0.911889	1.30248	1.794028	1.306518
ENSG00000164983.9	TMEM65	9.842978	14.231875	8.113732	11.526411	5.502769	9.555058	5.962095	7.069634	11.488639	12.978902	12.647451	11.908453	5.577356	9.654012	6.884191	7.251413	13.998342	10.984822	10.976164	11.031639	7.042241	12.772135	5.833052	9.983654	11.542723	13.199827	12.654027	11.887492	5.936817	11.307881	7.610705	9.152477	5.242738	8.466109	13.508165	12.445148	5.16209	5.724849	16.240734	14.977477
ENSG00000164985.15	PSIP1	97.796349	122.100895	90.859074	122.948059	43.87994	80.594075	57.091105	91.876456	113.315223	125.754257	90.094555	113.638874	46.042038	89.674918	48.377788	76.71051	110.270455	113.783115	97.859865	93.641283	49.469592	84.666405	45.825373	91.677454	111.665582	122.656414	98.789623	111.431457	60.138604	103.765802	54.404745	79.268729	45.510083	85.311991	112.330143	87.340579	62.474959	95.480962	103.025507	96.43908
ENSG00000164989.17	CCDC171	1.845602	1.727282	1.03438	1.403013	14.671459	4.311099	13.402061	6.911627	1.019922	1.462706	1.436997	1.484151	17.20938	8.448643	21.763224	12.395138	1.470784	0.607552	1.250981	1.815606	9.202155	7.779565	14.173346	3.876123	1.777898	1.858076	1.688302	1.312694	16.988701	14.377318	12.222711	7.055631	14.504865	4.155552	5.083231	7.9749930000000004	13.231823	6.997671	5.139219	8.179924
ENSG00000165006.14	UBAP1	27.348231	20.022461	27.258732	20.303605	15.857036	10.877795	18.21342	13.32406	25.747483	19.528537	23.187603	20.402472	18.5815	13.136299	14.234528	14.359732	25.382505	18.485309	26.565721	20.740313	19.555279	11.172396	19.777667	14.508664	24.878833	20.17696	26.363868	19.393475	19.926911	13.739095	20.114529	16.876507	16.537862	9.88774	12.921288	13.083855	18.035834	13.489055	13.746079	15.103528
ENSG00000165023.7	DIRAS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032916	0	0	0	0	0
ENSG00000165025.15	SYK	17.668506	15.599672	15.040282	15.766599	9.814933	12.671335	9.790472	10.913951	16.295921	14.177106	14.403631	16.238717	8.474321	11.861974	8.764944	13.889045	14.431898	13.875005	14.861585	14.202535	13.990063	11.340374	13.195572	13.159348	15.877015	16.524641	16.130267	14.254317	13.706166	12.997755	15.263243	13.638126	9.856542	12.082701	10.475976	11.40526	9.581028	10.31088	11.974132000000001	12.511293
ENSG00000165028.12	NIPSNAP3B	0.176418	0.37329	0.205477	0.214398	2.098407	6.115517	1.396809	4.949272	0.473544	0.626494	0.552869	0.621632	2.501317	9.003236	1.97424	5.434969	0.152643	0.144984	0.125308	0.487713	2.992466	7.935848	2.564735	6.743206	0.200869	0.581253	0.294342	0.179747	3.695549	7.225752	3.647108	8.217949	1.854191	6.007109	7.530506	8.052148	1.137947	4.167989	7.368267	8.062523
ENSG00000165029.17	ABCA1	0	0	0.028457	0.02527	0	0	0.056042	0	0	0	0	0.007051	0	0.011287	0	0.01319	0.005897	0	0	0.003561	0	0.052876	0	0.020946	0.003276	0	0.003204	0	0	0.009937	0.023333	0	0	0	0	0.030912	0	0	0.132184	0
ENSG00000165046.13	LETM2	69.30203	59.190992	83.847232	55.241044	53.275759	17.639631	62.465769	17.932667	72.584858	55.129975	75.338359	61.045847	57.197354	27.305836	82.651261	22.329745	73.36602	59.564833	79.198835	71.646875	65.942941	21.337065	71.045256	23.093016	74.488958	52.686596	83.85231	64.529994	69.458748	23.27213	62.827359	29.77445	60.444651	16.509456	24.709977	31.701751	76.977356	14.793199	34.597734	32.942031
ENSG00000165055.16	METTL2B	34.62329	35.356057	35.149948	32.659511	40.692782	33.636182	39.151704	43.847694	31.926207	31.502144	31.030317	27.772012	49.788145	48.084186	36.450151	46.24061	27.924387	27.066781	30.500425	30.924253	42.668974	47.629485	35.74543	53.310123	29.639405	28.023299	37.916743	30.154929	27.794262	41.719061	47.326078	40.825444	48.159036	54.034749	96.770699	96.505947	57.669003	62.524272	116.855163	112.300269
ENSG00000165059.8	PRKACG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165060.15	FXN	38.347931	40.210465	39.259722	41.606877	7.295425	12.617036	2.615594	11.345706	37.572689	40.495749000000004	40.798192	39.853015	7.204577	9.844469	4.651175	8.897618	40.894764	39.655482	45.303146	44.642505	7.202961	8.821234	12.543147	10.092302	42.218007	33.583383	42.324518	42.720563	8.437489	9.540481	6.54803	12.457116	7.471648	12.04047	19.877183	17.442074	2.428517	8.010373	15.140263	15.644797
ENSG00000165061.15	ZMAT4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165066.13	NKX6-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051835
ENSG00000165071.15	TMEM71	0.892945	0.415384	0.76673500000000006	0.724288	2.170755	0.501621	4.502006	1.635431	0.539125	0.706369	3.024361	0.831417	2.227109	5.847953	2.846616	4.191971	0.779116	0.862297	1.98482	1.181207	2.315143	3.202692	2.986615	1.24923	1.577249	1.299771	0.727598	0.643684	2.078377	1.531036	1.236806	0.621922	2.657539	0.611329	2.380501	1.42335	4.237585	1.476938	1.516857	1.391448
ENSG00000165072.10	MAMDC2	0	0	0	0	0	0.037301	0	0.04471	0	0	0	0	0.043353	0	0	0	0	0	0	0	0	0.206866	0.042472	0	0	0	0	0	0.032258	0	0	0	0	0.031759	0	0	0	0.076555	0	0
ENSG00000165076.14	PRSS37	0	0	0	0	0	0	0.448628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.396393	0	0	0
ENSG00000165078.13	CPA6	0	0	0.027768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165084.16	C8orf34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026662	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165091.18	TMC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023477	0	0	0	0	0	0
ENSG00000165092.13	ALDH1A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165097.16	KDM1B	6.255297	7.117257	5.993567	6.514153	3.027441	3.217735	1.625757	7.706584	6.174794	7.757984	6.427031	7.084432	3.6458	5.473327	3.98976	4.095641	6.95247	8.931622	5.595748	6.586512	2.847317	3.634087	12.401125	3.425461	6.546238	5.290625	5.664588	5.656244	3.766661	4.520107	4.030085	3.738923	7.514178	3.023666	4.845841	4.818902	1.746486	9.679515	4.795328	5.186425
ENSG00000165102.15	HGSNAT	13.458543	12.712621	10.323275	13.797388	217.787096	150.41994	224.54965	162.34658	9.467253	12.159557	11.29607	10.898115	222.220087	178.722454	199.003862	122.624984	10.001422	8.883642	12.103846	11.414686	194.521857	133.507128	171.319436	147.716664	14.228831	11.875514	8.721968	9.531295	170.403155	141.902203	158.550727	143.421207	220.750372	148.057739	165.114047	177.153629	217.8668	151.265818	151.17202	180.81436
ENSG00000165105.10	RASEF	0	0	0.023649	0	0	0	0	0	0	0	0	0	0.088016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.417472	0	0	0	0	0	0	0	0	0.097197	0
ENSG00000165113.13	GKAP1	2.725088	1.899953	1.581893	3.841392	3.783833	1.849624	4.8097	3.155785	2.503814	2.495976	1.8766	2.090206	1.940104	5.073578	7.514979	1.9417	1.50865	1.495839	1.588159	1.594832	2.07096	5.45927	3.696633	3.950669	2.113023	1.515667	2.016531	2.341009	5.332082	5.016103	4.646397	4.772199	4.225273	2.575044	6.854889	5.873328	5.324235	4.098816	4.781242	6.296695
ENSG00000165115.15	KIF27	0.658756	1.262161	0.554364	0.505549	6.28205	6.121239	3.640898	5.932853	0.83317	0.617672	0.276081	0.534855	4.756345	2.621957	4.267854	3.016413	0.986052	0.357517	0.909402	0.557269	4.026122	3.272774	3.940271	3.663877	0.438944	0.286285	0.664532	0.683097	2.914294	6.668594	2.987193	5.486443	8.471354	5.76613	4.210558	4.641227	6.245303	8.286018	2.885503	4.217333
ENSG00000165118.15	QNG1	19.790792	23.713999	16.739008	22.245387	4.863481	7.399175	9.157461	5.810736	20.841061	20.425777	19.913737	22.325262	12.688955	6.84117	7.725255	8.414819	20.282132	23.201268	18.88766	21.926335	11.169704	6.532343	7.649314	9.526016	19.99181	21.237713	20.422525	18.882993	8.08118	6.517615	7.167731	9.796878	4.627764	6.438391	7.949868	5.061142	11.827938	5.030486	4.381735	5.860665
ENSG00000165120.5	SSMEM1	0	0.200806	0.040244	0	0	0	0	0	0	0.167416	0	0.040406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07274	0	0	0	0	0.105874	0	0	0	0.177604	0	0	0	0
ENSG00000165124.19	SVEP1	0	0	0	0	0.359341	0	0	0.046106	0	0	0	0	0	0	0	0.044409	0	0.010641	0	0.018157	0	0	0.011045	0	0	0	0	0	0	0	0	0	0.317491	0	0	0.006566	0	0	0.055428	0.01524
ENSG00000165125.22	TRPV6	0	0	0	0	0	0	0.013976	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037435	0	0	0	0	0	0	0.055992	0	0	0	0.088448	0	0	0.224985	0	0.012332	0.28061	0	0
ENSG00000165131.8	LLCFC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165138.18	ANKS6	26.505111	25.602707	27.45063	25.974741	37.672714	40.551485	47.466212	53.581079	26.009514	24.76952	21.602541	25.371431	37.203596	53.89383	39.13804	61.803149	23.587155	22.631521	27.702318000000002	28.718568	38.263721	51.422221	42.121425	47.171256	24.751695	26.102853	24.557853	24.306736	44.551309	62.817147	40.890071	48.780618	37.711785	44.954099	71.096194	68.583487	49.76594	56.673023	78.426625	63.326114
ENSG00000165140.12	FBP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165152.9	PGAP4	15.739195	17.665352	13.694292	15.85947	1.239444	5.376386	3.328432	4.361005	15.312756	18.20511	17.651789	17.345048	2.811959	4.212754	1.117497	5.044889	14.313025	18.386254	17.217402	17.367756	2.516693	5.279709	2.420602	5.907223	15.866388	17.090318	16.674136	18.002419	3.385188	5.26067	2.6164	5.656261	1.124597	4.993168	6.129111	5.134643	2.969625	4.001394	4.926951	4.951983
ENSG00000165156.15	ZHX1	54.056358	62.657248	46.891976	58.734947	47.177634	70.93791	40.150395	56.071421	63.70208	61.61369	60.109842	60.368484	50.22786	66.665034	48.218785	54.900911	62.145584	53.91544	60.258224	60.373704	45.22296	76.741366	52.924156	68.181914	55.538908	51.654891	55.124223	50.987353	47.913382	65.233958	48.007305	69.253675	49.391905	69.921231	64.274332	63.769504	41.953106	53.36428	65.627466	64.619337
ENSG00000165164.14	CFAP47	0.082086	0.234438	0.037283	0.141696	1.252667	0.598258	2.094194	1.64146	0.177644	0.121467	0.027052	0.246292	1.406158	2.7011	0.921928	1.090812	0.103291	0.196082	0.165268	0.123164	2.757128	1.535157	1.080987	2.07706	0.068681	0.425897	0.174259	0.102405	1.166845	0.456884	1.186166	0.570439	1.460132	0.510068	0.59503	0.544838	1.848867	1.413052	0.49634	0.818955
ENSG00000165168.9	CYBB	0.275258	0.2503	0.614663	1.32941	1.325614	1.505176	1.306158	1.308966	0.277196	0.189679	0.425302	0.382344	1.654535	1.895727	1.280671	1.1592	0.883951	0.261146	1.000646	0.202582	1.235017	1.248958	0.773129	0.298065	0.093217	0.262609	0.348004	0.212642	1.147404	0.206114	1.265855	1.995415	1.201107	1.280986	0.97706	1.01392	1.152966	1.385695	1.18298	1.168141
ENSG00000165169.11	DYNLT3	13.939356	21.272925999999998	12.196375	19.923936	6.236233	5.01512	6.807075	4.261786	18.608932	19.158482	20.506027	19.901914	5.911201	5.324433	6.801381	4.413444	19.41282	19.084174	16.410652	18.66952	5.629321	5.992114	5.669922	6.650403	21.203269	20.561245	18.623354	17.964391	9.000298	4.735893	8.413628	6.240969	5.731081	4.227282	4.555107	3.335715	5.901075	3.653474	6.998663	3.798814
ENSG00000165171.11	METTL27	1.24984	0.448647	1.348427	0.618289	10.548255	6.230804	4.798598	2.328473	1.265209	1.83766	0.768332	1.626248	4.614867	5.662653	8.226727	9.302053	1.022975	0.893211	1.348873	1.164928	2.01474	2.271192	9.265382	3.10651	0.6345	0.817761	1.418337	1.504768	5.265927	9.331077	6.28786	2.763457	9.967928	13.74288	7.456838	7.687593	5.370122	3.094332	5.893757	8.98592
ENSG00000165175.17	MID1IP1	13.850549000000001	11.689718	14.768298	11.820602	6.871442	6.436839	5.406235	7.797679	13.110407	11.038877	16.865379	13.137611	3.750327	8.162479	5.356058	7.677366	13.681285	11.077731	15.165773	15.821339	5.691979	7.924488	5.019359	9.165097	14.358135	13.485737	18.240147	13.562126	4.598849	9.87034	6.607026	8.346946	7.253499	6.167747	9.868942	9.944223	5.067394	7.206619	10.18797	12.806903
ENSG00000165181.17	SHOC1	0	0	0	0	0	4.156513	0.032254	0	0	0.006657	0	0	0.213841	0.051875	0	0	0	0	0	0	0	0.072862	0	0.144555	0.096106	0	0.029472	0	0.045321	0.022899	0	0.021239	0	3.739944	0.043151	0.035593	0.028469	0	0	0
ENSG00000165182.12	CXorf58	0	0	0	0	0	0	0	0	0	0.045428	0	0.608578	0	0	0	0	0.023039	0	0.094363	0	0	0	0.899135	0	0	0	0	0.022902	0	0	0	0	0	0.370245	0	0	0	0	0	0
ENSG00000165185.15	KIAA1958	5.566511	4.987034	4.902883	3.84022	4.431777	4.783592	2.547009	5.598906	4.684523	4.075923	5.137154	3.599349	3.551418	4.25945	3.907601	5.461949	4.591115	3.740125	4.903835	2.734904	2.612043	5.127604	3.873518	2.950213	4.921311	3.730301	4.369782	3.302039	3.957446	4.995267	3.44596	5.244084	4.118125	4.555545	6.412661	5.377122	2.301565	4.906253	7.138026	6.196307
ENSG00000165186.12	PTCHD1	0	0.00284	0	0	0	0	0.033799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016845	0.002635	0	0	0.010067	0.007903	0	0.009384	0	0	0	0	0	0.029821	0	0	0
ENSG00000165188.14	RNF183	0	0	0	0	0	0	0.482663	3.161964	0	0	0.16636	0	0	0.791128	0.25604	0	0	0	0	0	0.671162	0.361712	0.853046	0.359988	0	0	0.02047	0	0.145725	0.147143	0.542375	0.059268	1.132101	0	0	0.049684	0.426305	2.878637	0	0
ENSG00000165192.14	ASB11	0	0	0	0	0	0	0	0	0	0	0	0	0	0.296785	0	0	0.046824	0.03813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040928	0	0	0	0
ENSG00000165194.15	PCDH19	0.015074	0.004673	0	0	0.231607	0.015067	0.092576	0	0	0.007635	0	0	0.140586	0	0	0	0.003896	0	0	0.018818	0.231285	0.013967	0	0	0	0	0	0	0.103957	0.065678	0.200331	0.036566	0.204248	0.012812	0.033019	0.010213	0.081692	0	0	0.028993
ENSG00000165195.16	PIGA	11.721441	10.520441	8.660559	7.825989	28.895602	25.621249	25.10014	18.065177	11.841009	10.446371	9.072496	9.774709	28.417647	25.417617	38.837812	18.987352	12.442962	10.086088	10.170833	9.439527	30.164749	27.204816	26.986694	32.280264	9.030997	8.485559	9.82061	9.275511	36.429999	26.424365	33.549637	24.590676	32.481908	22.994594	22.020249	25.822014	28.129817	23.409491	31.26628	33.603907
ENSG00000165197.5	VEGFD	0	0	0.09726	0	0	0	0	0	0	0	0	0	0.220505	0	0	0	0	0	0	0	0	0.292482	0	0	0	0	0	0	0	0	0	0	0	0.162427	0.03488	0.129468	0	0	0.210361	0
ENSG00000165202.3	OR1Q1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165204.3	OR1K1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111984	0	0	0	0
ENSG00000165209.19	STRBP	44.507507	47.648479	42.959758	42.323287	24.800805	37.474168	26.809019	25.620793	47.494505	44.913234	42.96429	42.815476	30.046905	32.904192	26.791282	32.624303	43.209131	42.350205	39.337293	38.99391	34.065951	37.05046	36.31024	34.137728	47.262228	43.501828	44.160939	39.780735	42.000217	39.937841	43.25639	35.226355	37.391389	45.379034	53.240064	56.449728	51.957142	36.171861	80.748972	45.155005
