Accession_clean	logFC_col	P_col	logFC_ufm1	P_ufm1	Col0_state	ufm1_state	Dep_Accumulation	Dep_Depletion	external_name	description
AT4G29130	0.0274043185009063	0.44588018712346345	0.1908394018684305	9.687757576578284e-4	NS	Up	TRUE	FALSE	GIN2	Encodes a hexokinase (HXK1) in the plant glucose-signaling network.  Functions as a glucose sensor to interrelate nutrient, light, and hormone signaling networks for controlling growth and development in response to the changing environment.
AT4G29130	0.0274043185009063	0.44588018712346345	0.1908394018684305	9.687757576578284e-4	NS	Up	TRUE	FALSE	HXK1	Encodes a hexokinase (HXK1) in the plant glucose-signaling network.  Functions as a glucose sensor to interrelate nutrient, light, and hormone signaling networks for controlling growth and development in response to the changing environment.
AT1G01470	-0.09580743820637848	0.44593411630362834	0.46440484855375175	0.00643787672882059	NS	Up	TRUE	FALSE	AtLEA14	Encodes late-embryogenesis abundant protein whose mRNA levels are induced in response to wounding and light stress. Might be involved in protection against dessication.
AT1G01470	-0.09580743820637848	0.44593411630362834	0.46440484855375175	0.00643787672882059	NS	Up	TRUE	FALSE	LEA1	Encodes late-embryogenesis abundant protein whose mRNA levels are induced in response to wounding and light stress. Might be involved in protection against dessication.
AT1G01470	-0.09580743820637848	0.44593411630362834	0.46440484855375175	0.00643787672882059	NS	Up	TRUE	FALSE	LEA14	Encodes late-embryogenesis abundant protein whose mRNA levels are induced in response to wounding and light stress. Might be involved in protection against dessication.
AT1G01470	-0.09580743820637848	0.44593411630362834	0.46440484855375175	0.00643787672882059	NS	Up	TRUE	FALSE	LSR3	Encodes late-embryogenesis abundant protein whose mRNA levels are induced in response to wounding and light stress. Might be involved in protection against dessication.
AT3G04680	-0.14126932574888684	0.4461232583966171	-0.12913955474797945	0.4844883099649223	NS	NS	FALSE	FALSE	CLPS3	Encodes a nuclear protein that functions in mRNA processing. Mutations in this gene cause embryo lethality and reduced transmission through the female gametophyte. Over-expression of a CLPS3:TAP protein changes the relative levels of two alternatively processed FCA transcripts. It also causes abnormal phyllotaxy and flower development, early flowering under long and short days, and increased levels of CUC1 and WUS expression.
AT3G15000	-0.06410575927449713	0.4462391904387777	-0.0983198507801646	0.256582631424078	NS	NS	FALSE	FALSE	MORF8	NA
AT3G15000	-0.06410575927449713	0.4462391904387777	-0.0983198507801646	0.256582631424078	NS	NS	FALSE	FALSE	RIP1	NA
AT1G27190	0.1587431504795589	0.4462568562548216	0.06786700468342843	0.7399319589168107	NS	NS	FALSE	FALSE	BIR3	NA
AT2G03440	-0.17320864621794385	0.4465857912835176	0.28462048928742334	0.22779753440446543	NS	NS	FALSE	FALSE	ATNRP1	Induced at the transcriptional level by Pseudomonas syringae pv. tomato infection.
AT2G03440	-0.17320864621794385	0.4465857912835176	0.28462048928742334	0.22779753440446543	NS	NS	FALSE	FALSE	NRP1	Induced at the transcriptional level by Pseudomonas syringae pv. tomato infection.
AT4G33760	0.076648656021721	0.4465874662121502	0.38367350760309193	0.00554677037726966	NS	Up	TRUE	FALSE	OKI1	NA
AT5G01250	0.09863354487666952	0.4467462194790772	0.11630166760705409	0.3738195157980802	NS	NS	FALSE	FALSE	NA	NA
AT5G09740	-0.18588701508890537	0.44675713907922143	-0.2181357651739937	0.3759821051670545	NS	NS	FALSE	FALSE	HAC11	Encodes an enzyme with histone acetyltransferase activity. HAM2 primarily acetylate histone H4, but also  display some ability to acetylate H3. Prior acetylation of lysine 5 on histone H4  reduces radioactive acetylation by either HAM2.
AT5G09740	-0.18588701508890537	0.44675713907922143	-0.2181357651739937	0.3759821051670545	NS	NS	FALSE	FALSE	HAG05	Encodes an enzyme with histone acetyltransferase activity. HAM2 primarily acetylate histone H4, but also  display some ability to acetylate H3. Prior acetylation of lysine 5 on histone H4  reduces radioactive acetylation by either HAM2.
AT5G09740	-0.18588701508890537	0.44675713907922143	-0.2181357651739937	0.3759821051670545	NS	NS	FALSE	FALSE	HAG5	Encodes an enzyme with histone acetyltransferase activity. HAM2 primarily acetylate histone H4, but also  display some ability to acetylate H3. Prior acetylation of lysine 5 on histone H4  reduces radioactive acetylation by either HAM2.
AT5G09740	-0.18588701508890537	0.44675713907922143	-0.2181357651739937	0.3759821051670545	NS	NS	FALSE	FALSE	HAM2	Encodes an enzyme with histone acetyltransferase activity. HAM2 primarily acetylate histone H4, but also  display some ability to acetylate H3. Prior acetylation of lysine 5 on histone H4  reduces radioactive acetylation by either HAM2.
AT3G63260	-0.08070770327258359	0.4467781165762176	0.2324462637565574	0.05494074049187632	NS	NS	FALSE	FALSE	ATMRK1	protein kinase, similar to mammal mixed-lineage kinase and Raf protein kinase
AT1G69960	0.10584952889179178	0.4469037698074053	-0.05312901653189783	0.6976550942751212	NS	NS	FALSE	FALSE	PP2A	type 2A serine/threonine protein phosphatase (PP2A) mRNA,
AT1G12780	-0.1249795535229552	0.4470452357134145	0.10830615268785238	0.5075366698699557	NS	NS	FALSE	FALSE	ATUGE1	Encodes a UDP-glucose epimerase that catalyzes the interconversion of the sugar nucleotides UDP-glucose UDP-galactose via a UDP-4-keto-hexose intermediate. Responsive to stress.
AT1G12780	-0.1249795535229552	0.4470452357134145	0.10830615268785238	0.5075366698699557	NS	NS	FALSE	FALSE	UGE1	Encodes a UDP-glucose epimerase that catalyzes the interconversion of the sugar nucleotides UDP-glucose UDP-galactose via a UDP-4-keto-hexose intermediate. Responsive to stress.
AT3G24440	-5	0.4470519226328331	-5	0.4446943754769238	NS	NS	FALSE	FALSE	VIL1	Encodes Vernalization Insensitive 3-like 1 (VIL1).  VIL1 is involved in the photoperiod and vernalization of Arabidopsis by regulating expression of the related floral repressors Flowering Locus C (FLC) and Flowering Locus M (FLM).  VIL1, along with VIN3 (Vernalization Insensitive 3) is necessary for the chromatin modification to FLC and FLM.
AT3G24440	-5	0.4470519226328331	-5	0.4446943754769238	NS	NS	FALSE	FALSE	VRN5	Encodes Vernalization Insensitive 3-like 1 (VIL1).  VIL1 is involved in the photoperiod and vernalization of Arabidopsis by regulating expression of the related floral repressors Flowering Locus C (FLC) and Flowering Locus M (FLM).  VIL1, along with VIN3 (Vernalization Insensitive 3) is necessary for the chromatin modification to FLC and FLM.
AT5G27640	0.08136188727493376	0.4471080211214029	-0.04274577395383261	0.6845862527433817	NS	NS	FALSE	FALSE	ATEIF3B-1	encodes a member of eukaryotic translation initiation factor 3B family.
AT5G27640	0.08136188727493376	0.4471080211214029	-0.04274577395383261	0.6845862527433817	NS	NS	FALSE	FALSE	ATTIF3B1	encodes a member of eukaryotic translation initiation factor 3B family.
AT5G27640	0.08136188727493376	0.4471080211214029	-0.04274577395383261	0.6845862527433817	NS	NS	FALSE	FALSE	EIF3B	encodes a member of eukaryotic translation initiation factor 3B family.
AT5G27640	0.08136188727493376	0.4471080211214029	-0.04274577395383261	0.6845862527433817	NS	NS	FALSE	FALSE	EIF3B-1	encodes a member of eukaryotic translation initiation factor 3B family.
AT5G27640	0.08136188727493376	0.4471080211214029	-0.04274577395383261	0.6845862527433817	NS	NS	FALSE	FALSE	TIF3B1	encodes a member of eukaryotic translation initiation factor 3B family.
AT3G04560	0.09094034088138868	0.44711361595269217	-0.29355120521284306	0.03694548793471546	NS	Down	FALSE	TRUE	NA	NA
AT1G50370	0.17901459289366528	0.4472793241219458	-0.0759913996534749	0.7422741035836705	NS	NS	FALSE	FALSE	AtFYPP1	NA
AT1G50370	0.17901459289366528	0.4472793241219458	-0.0759913996534749	0.7422741035836705	NS	NS	FALSE	FALSE	FYPP1	NA
AT3G12380	0.8299771614777924	0.4476045328399824	0.1936218246054295	0.8562617421400183	NS	NS	FALSE	FALSE	ARP5	Encodes a gene similar to actin-related proteins in other organisms. Member of nuclear ARP gene family.
AT3G12380	0.8299771614777924	0.4476045328399824	0.1936218246054295	0.8562617421400183	NS	NS	FALSE	FALSE	ATARP5	Encodes a gene similar to actin-related proteins in other organisms. Member of nuclear ARP gene family.
AT4G24510	-0.133936952039452	0.4478709615337513	0.1592432790775682	0.3712648567923457	NS	NS	FALSE	FALSE	CER2	Involved in C28 to C30 fatty acid elongation.
AT4G24510	-0.133936952039452	0.4478709615337513	0.1592432790775682	0.3712648567923457	NS	NS	FALSE	FALSE	VC-2	Involved in C28 to C30 fatty acid elongation.
AT4G24510	-0.133936952039452	0.4478709615337513	0.1592432790775682	0.3712648567923457	NS	NS	FALSE	FALSE	VC2	Involved in C28 to C30 fatty acid elongation.
AT2G02470	0.10734752254907676	0.44824200377052936	-0.10583650273836298	0.4543717170685381	NS	NS	FALSE	FALSE	AL6	AL6 encodes a member of the Alfin-Like family of nuclear-localized PhD domain containing homeodomain proteins. Binds to H3K4 di or trimethylated DNA.
AT1G69460	-0.1388265299195517	0.4483037222285496	-0.09772502409157012	0.5892094777363776	NS	NS	FALSE	FALSE	NA	NA
AT1G74010	0.33748329695416857	0.4483986802351572	0.10650888871330366	0.8069744854883312	NS	NS	FALSE	FALSE	NA	NA
AT4G12650	0.0802378388945435	0.4485472520544096	0.01126759125755683	0.9132894149644628	NS	NS	FALSE	FALSE	TMN12	NA
AT4G25100	0.09795795638774152	0.44867077944557354	0.3120800347535315	0.03927027307427202	NS	Up	TRUE	FALSE	ATFSD1	Fe-superoxide dismutase
AT4G25100	0.09795795638774152	0.44867077944557354	0.3120800347535315	0.03927027307427202	NS	Up	TRUE	FALSE	FSD1	Fe-superoxide dismutase
AT5G46950	-0.29991147544093977	0.4488179407403149	-0.00228677812684452	0.9952832512946324	NS	NS	FALSE	FALSE	InvINH2	NA
AT2G31660	-0.11160624229516358	0.4489387082341379	0.11050622433232604	0.4532224641496104	NS	NS	FALSE	FALSE	EMA1	SAD2 (super sensitive to ABA and drought 2) encodes an importin beta-domain family protein likely to be involved in nuclear transport in ABA signaling.  Subcellular localization of GFP-tagged SAD2 showed a predominantly nuclear localization, consistent with a role for SAD2 in nuclear transport.  Mutation of SAD2 in Arabidopsis alters abscisic acid sensitivity.  SAD2 was ubiquitously expressed at low levels in all tissues except flowers.  SAD2 expression was not induced by ABA or stress. Loss of function mutations in SAD2 exhibit increased tolerance for UV stress,  increased production of UV protective secondary metabolites and suppression of nuclear localization of MYB4 (a repressor of UV stress response genes).
AT2G31660	-0.11160624229516358	0.4489387082341379	0.11050622433232604	0.4532224641496104	NS	NS	FALSE	FALSE	GIR1	SAD2 (super sensitive to ABA and drought 2) encodes an importin beta-domain family protein likely to be involved in nuclear transport in ABA signaling.  Subcellular localization of GFP-tagged SAD2 showed a predominantly nuclear localization, consistent with a role for SAD2 in nuclear transport.  Mutation of SAD2 in Arabidopsis alters abscisic acid sensitivity.  SAD2 was ubiquitously expressed at low levels in all tissues except flowers.  SAD2 expression was not induced by ABA or stress. Loss of function mutations in SAD2 exhibit increased tolerance for UV stress,  increased production of UV protective secondary metabolites and suppression of nuclear localization of MYB4 (a repressor of UV stress response genes).
AT2G31660	-0.11160624229516358	0.4489387082341379	0.11050622433232604	0.4532224641496104	NS	NS	FALSE	FALSE	SAD2	SAD2 (super sensitive to ABA and drought 2) encodes an importin beta-domain family protein likely to be involved in nuclear transport in ABA signaling.  Subcellular localization of GFP-tagged SAD2 showed a predominantly nuclear localization, consistent with a role for SAD2 in nuclear transport.  Mutation of SAD2 in Arabidopsis alters abscisic acid sensitivity.  SAD2 was ubiquitously expressed at low levels in all tissues except flowers.  SAD2 expression was not induced by ABA or stress. Loss of function mutations in SAD2 exhibit increased tolerance for UV stress,  increased production of UV protective secondary metabolites and suppression of nuclear localization of MYB4 (a repressor of UV stress response genes).
AT2G31660	-0.11160624229516358	0.4489387082341379	0.11050622433232604	0.4532224641496104	NS	NS	FALSE	FALSE	URM9	SAD2 (super sensitive to ABA and drought 2) encodes an importin beta-domain family protein likely to be involved in nuclear transport in ABA signaling.  Subcellular localization of GFP-tagged SAD2 showed a predominantly nuclear localization, consistent with a role for SAD2 in nuclear transport.  Mutation of SAD2 in Arabidopsis alters abscisic acid sensitivity.  SAD2 was ubiquitously expressed at low levels in all tissues except flowers.  SAD2 expression was not induced by ABA or stress. Loss of function mutations in SAD2 exhibit increased tolerance for UV stress,  increased production of UV protective secondary metabolites and suppression of nuclear localization of MYB4 (a repressor of UV stress response genes).
AT3G21110	-0.14581609116580196	0.4493753074626582	0.37477819863317663	0.08015964204490332	NS	NS	FALSE	FALSE	ATPURC	5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole synthetase (PUR7, syn. SAICAR synthetase), catalyzes aspartate addition at the alpha-amino group to the growing purine backbone.
AT3G21110	-0.14581609116580196	0.4493753074626582	0.37477819863317663	0.08015964204490332	NS	NS	FALSE	FALSE	PUR7	5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole synthetase (PUR7, syn. SAICAR synthetase), catalyzes aspartate addition at the alpha-amino group to the growing purine backbone.
AT3G21110	-0.14581609116580196	0.4493753074626582	0.37477819863317663	0.08015964204490332	NS	NS	FALSE	FALSE	PURC	5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole synthetase (PUR7, syn. SAICAR synthetase), catalyzes aspartate addition at the alpha-amino group to the growing purine backbone.
AT3G23310	-0.16658131129916143	0.4496170847390488	0.07849376915329387	0.716817506587311	NS	NS	FALSE	FALSE	NDR3	NA
AT1G05010	0.13203776416976964	0.4497171508126129	0.3688941301273978	0.06205901739892876	NS	NS	FALSE	FALSE	ACO4	Encodes 1-aminocyclopropane-1-carboxylate oxidase
AT1G05010	0.13203776416976964	0.4497171508126129	0.3688941301273978	0.06205901739892876	NS	NS	FALSE	FALSE	EAT1	Encodes 1-aminocyclopropane-1-carboxylate oxidase
AT1G05010	0.13203776416976964	0.4497171508126129	0.3688941301273978	0.06205901739892876	NS	NS	FALSE	FALSE	EFE	Encodes 1-aminocyclopropane-1-carboxylate oxidase
AT1G28340	-0.088277807657132	0.4499081480177901	0.04032550996098294	0.7252076636321096	NS	NS	FALSE	FALSE	AtRLP4	NA
AT1G28340	-0.088277807657132	0.4499081480177901	0.04032550996098294	0.7252076636321096	NS	NS	FALSE	FALSE	LLR2	NA
AT1G28340	-0.088277807657132	0.4499081480177901	0.04032550996098294	0.7252076636321096	NS	NS	FALSE	FALSE	MLLR2	NA
AT1G28340	-0.088277807657132	0.4499081480177901	0.04032550996098294	0.7252076636321096	NS	NS	FALSE	FALSE	RLP4	NA
AT2G46225	-0.1283399053334087	0.4500359431811074	-0.02690495449892438	0.8713798899855354	NS	NS	FALSE	FALSE	ABIL1	Encodes a subunit of the WAVE complex. The WAVE complex is required for activation of ARP2/3 complex which functions in actin microfilament nucleation and branching.  One of four ABI-like proteins.
AT3G16857	-0.05171072351885542	0.4500868354885498	-0.08225499078998766	0.2448104673365415	NS	NS	FALSE	FALSE	ARR1	Encodes an Arabidopsis response regulator (ARR) protein that acts in concert with other type-B ARRs in the cytokinin signaling pathway.
AT3G16857	-0.05171072351885542	0.4500868354885498	-0.08225499078998766	0.2448104673365415	NS	NS	FALSE	FALSE	RR1	Encodes an Arabidopsis response regulator (ARR) protein that acts in concert with other type-B ARRs in the cytokinin signaling pathway.
AT1G27130	-0.08198752982826463	0.45008855257290137	-0.05721679342529739	0.593836516320826	NS	NS	FALSE	FALSE	ATGSTU13	Encodes glutathione transferase belonging to the tau class of GSTs. Naming convention according to Wagner et al. (2002).
AT1G27130	-0.08198752982826463	0.45008855257290137	-0.05721679342529739	0.593836516320826	NS	NS	FALSE	FALSE	GST12	Encodes glutathione transferase belonging to the tau class of GSTs. Naming convention according to Wagner et al. (2002).
AT1G27130	-0.08198752982826463	0.45008855257290137	-0.05721679342529739	0.593836516320826	NS	NS	FALSE	FALSE	GSTU13	Encodes glutathione transferase belonging to the tau class of GSTs. Naming convention according to Wagner et al. (2002).
