Basic_Density	Proline_Density	Net_Charge_Density	Rare_Codon_Density	Hydrophobicity	Poly_Basic	Poly_Pro	Poly_Gly	DiPeptide_Slow	Group
0.11428571428571428	0.11428571428571428	0.05714285714285714	0.02857142857142857	-1.1285714285714286	0	0	0	1	UFM1_dependent
0.061224489795918366	0.14285714285714285	0.04081632653061224	0.0	0.3346938775510203	0	0	0	1	UFM1_dependent
0.1532033426183844	0.07242339832869081	0.10584958217270195	0.06406685236768803	-0.17743732590529257	1	1	1	1	UFM1_dependent
0.11363636363636363	0.02727272727272727	0.06363636363636363	0.00909090909090909	0.5027272727272724	0	0	0	1	UFM1_dependent
0.16666666666666666	0.07142857142857142	0.09523809523809523	0.11904761904761904	-0.6142857142857141	0	0	0	1	UFM1_dependent
0.09375	0.0625	0.0	0.0	0.29062499999999997	0	0	0	0	UFM1_dependent
0.12903225806451613	0.03225806451612903	0.0	0.0	-1.070967741935484	0	0	0	0	UFM1_dependent
0.037383177570093455	0.07476635514018691	-0.009345794392523364	0.018691588785046728	0.6757009345794392	0	0	0	1	UFM1_dependent
0.13286713286713286	0.04895104895104895	0.06293706293706294	0.0	-0.47132867132867157	0	0	0	1	UFM1_dependent
0.07563025210084033	0.17647058823529413	0.05042016806722689	0.04201680672268908	0.05042016806722685	0	0	0	1	UFM1_dependent
0.0938375350140056	0.12184873949579832	0.0546218487394958	0.029411764705882353	-0.016806722689075716	0	0	0	1	UFM1_dependent
0.22413793103448276	0.15517241379310345	0.20689655172413793	0.034482758620689655	-0.7810344827586208	0	0	0	1	UFM1_dependent
0.08955223880597014	0.1044776119402985	0.05970149253731343	0.0	0.40149253731343276	0	0	0	1	UFM1_dependent
0.18840579710144928	0.057971014492753624	0.11594202898550725	0.0	-0.47246376811594193	0	0	1	0	UFM1_dependent
0.07258064516129033	0.10483870967741936	0.03225806451612903	0.03225806451612903	0.05564516129032261	0	0	0	1	UFM1_dependent
0.09375	0.21875	0.0625	0.0	0.024999999999999953	0	0	0	1	UFM1_dependent
0.12396694214876033	0.09917355371900827	0.0743801652892562	0.008264462809917356	-0.3966942148760332	0	0	0	1	UFM1_dependent
0.14814814814814814	0.18518518518518517	0.14814814814814814	0.037037037037037035	0.5074074074074074	0	0	0	0	UFM1_dependent
