cluster	type	pvalue	present_median	present_average	present_consistency	absent_median	absent_average	absent_consistency	pbc
I20_OG000409	not significant	0.07362	1	0.9090909090909091	0.9090909090909091	1.0	0.625	0.625	0.3185
I20_OG001120	not significant	0.52651	1	0.9090909090909091	0.9090909090909091	1.0	0.71875	0.75	0.2391
I14_OG000455	not significant	0.56241	1	1.0	1.0	1.0	0.875	0.875	0.2345
I14_OG005118	not significant	0.79199	0	0.09090909090909091	0.09090909090909094	0.0	0.0625	0.0625	0.0533
I14_OG002106	not significant	0.27986	1	0.5909090909090909	0.6363636363636364	0.0	0.25	0.25	0.3505
I20_OG003525	not significant	0.0237	1.0	0.8181818181818182	0.8181818181818181	0.0	0.25	0.25	0.5587
I14_OG000378	not significant	0.46333	1	0.8181818181818182	0.8181818181818181	1.0	0.625	0.625	0.2079
I14_OG000510	not significant	0.41088	1	1.0	1.0	1.0	0.875	0.875	0.2345
I14_OG000964	not significant	0.49285	1	0.9090909090909091	0.9090909090909091	1.0	0.6875	0.6875	0.2619
I60_OG000423	not significant	0.47939	1.0	0.7272727272727273	0.7272727272727273	0.25	0.46875	0.5	0.2619
I20_OG000254	not significant	0.17807	1	1.0	1.0	1.0	0.8125	0.8125	0.2932
I20_OG004210	not significant	0.78332	1.0	0.5909090909090909	0.6363636363636364	0.25	0.46875	0.5	0.1248
I20_OG001056	not significant	0.58033	1.0	0.7272727272727273	0.8181818181818181	0.5	0.5	0.5	0.2365
I14_OG002751	not significant	0.79685	1.0	0.7272727272727273	0.7272727272727273	1.0	0.625	0.625	0.1066
I14_OG001691	not significant	0.32195	1.0	0.8181818181818182	0.8181818181818181	0.5	0.5	0.5	0.3237
I14_OG001902	not significant	0.44899	1	0.5909090909090909	0.6363636363636364	0.0	0.3125	0.3125	0.282
I14_OG001312	not significant	0.72425	1.0	0.7272727272727273	0.7272727272727273	0.75	0.5625	0.625	0.1747
I60_OG004597	not significant	0.04922	1.0	0.9090909090909091	0.9090909090909091	0.0	0.4375	0.4375	0.4798
I60_OG004750	not significant	1.0	0.5	0.5	0.5454545454545454	0.5	0.5	0.5	0.0
I14_OG001146	not significant	0.66693	1.0	0.7272727272727273	0.7272727272727273	0.75	0.53125	0.5625	0.2015
I14_OG003679	not significant	0.19781	1	0.6818181818181818	0.8181818181818181	0.0	0.3125	0.3125	0.3861
I14_OG000423	present_enriched	0.00046	1	0.9545454545454546	1.0	1.0	0.5625	0.5625	0.4404
I14_OG001316	not significant	0.42268	1	1.0	1.0	1.0	0.8125	0.8125	0.2932
I14_OG000580	not significant	0.8441	1	0.9090909090909091	0.9090909090909091	1.0	0.8125	0.8125	0.1336
I14_OG001569	not significant	0.73803	0	0.36363636363636365	0.36363636363636365	0.0	0.21875	0.25	0.1627
I14_OG003728	not significant	0.28008	0	0.3181818181818182	0.36363636363636365	0.0	0.0625	0.0625	0.3489
I20_OG000864	not significant	0.91331	1.0	0.6363636363636364	0.6363636363636364	1.0	0.5625	0.5625	0.0739
I14_OG002694	not significant	0.63826	1.0	0.9090909090909091	0.9090909090909091	1.0	0.75	0.75	0.2012
I60_OG004124	not significant	0.70986	1	0.5454545454545454	0.5454545454545454	0.0	0.375	0.375	0.1685
I60_OG000019	not significant	0.3272	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG003489	not significant	0.98305	0	0.3181818181818182	0.36363636363636365	0.0	0.3125	0.3125	0.0061
I14_OG000578	not significant	0.83186	1	0.5909090909090909	0.6363636363636364	0.0	0.4375	0.4375	0.1536
I14_OG000949	not significant	0.67339	1.0	0.9090909090909091	0.9090909090909091	1.0	0.75	0.75	0.2012
I14_OG003024	not significant	0.98499	0	0.18181818181818182	0.18181818181818177	0.0	0.1875	0.1875	-0.0072
I14_OG002757	not significant	0.80542	0.0	0.45454545454545453	0.4545454545454546	1.0	0.5625	0.5625	-0.1062
I60_OG000020	not significant	0.54266	0	0.18181818181818182	0.2727272727272727	0.0	0.125	0.1875	0.0935
I20_OG003782	not significant	0.69977	1.0	0.5909090909090909	0.6363636363636364	0.5	0.5	0.5625	0.095
I14_OG000519	not significant	0.66547	1	0.6818181818181818	0.7272727272727273	0.5	0.5	0.5	0.1842
I14_OG002271	not significant	0.39234	1	1.0	1.0	1.0	0.8125	0.8125	0.2932
I14_OG004974	not significant	0.81057	0	0.36363636363636365	0.36363636363636365	0.0	0.3125	0.3125	0.0533
I14_OG001890	not significant	0.62823	1	0.6363636363636364	0.6363636363636364	1.0	0.8125	0.8125	-0.1975
I20_OG002905	not significant	0.1693	1	1.0	1.0	1.0	0.8125	0.8125	0.2932
I60_OG003186	not significant	0.95095	1.0	0.9090909090909091	0.9090909090909091	1.0	0.875	0.875	0.0533
I60_OG000092	not significant	0.90543	1.0	0.7272727272727273	0.7272727272727273	1.0	0.6875	0.6875	0.0428
I60_OG001959	not significant	0.84065	1	0.8181818181818182	0.8181818181818181	1.0	0.75	0.75	0.0806
I14_OG002799	not significant	0.21755	1.0	0.9090909090909091	0.9090909090909091	1.0	0.5625	0.5625	0.373
I60_OG000018	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG001181	not significant	0.64308	1	0.9545454545454546	1.0	1.0	0.8125	0.8125	0.2169
I20_OG003495	not significant	0.98338	0	0.36363636363636365	0.4545454545454546	0.0	0.375	0.375	-0.0121
I14_OG001141	not significant	0.14732	1	0.8181818181818182	0.8181818181818181	0.0	0.4375	0.4375	0.3807
I14_OG000674	not significant	0.82281	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG006526	not significant	0.6279	1	0.5909090909090909	0.6363636363636364	0.0	0.4375	0.4375	0.1536
I14_OG004504	not significant	0.65987	0	0.18181818181818182	0.18181818181818177	0.0	0.0625	0.0625	0.1866
I14_OG003539	not significant	0.82917	0	0.36363636363636365	0.36363636363636365	0.0	0.25	0.25	0.1223
I20_OG004781	not significant	0.39728	1.0	0.5454545454545454	0.5454545454545454	0.0	0.375	0.375	0.1685
I14_OG003305	not significant	0.42471	1	1.0	1.0	1.0	0.84375	0.875	0.2808
I14_OG001168	not significant	0.25083	1	0.8181818181818182	0.8181818181818181	0.5	0.5	0.5	0.3237
I14_OG000462	not significant	0.43282	0	0.3181818181818182	0.36363636363636365	0.0	0.125	0.125	0.2427
I14_OG005243	not significant	0.46525	0.5	0.5	0.5454545454545454	0.0	0.25	0.25	0.2626
I14_OG001546	not significant	0.93321	1.0	0.9090909090909091	0.9090909090909091	1.0	0.875	0.875	0.0533
I20_OG003171	not significant	0.57872	1.0	0.5454545454545454	0.5454545454545454	1.0	0.75	0.75	-0.2132
I14_OG006011	not significant	0.39206	0	0.2727272727272727	0.2727272727272727	0.0	0.125	0.125	0.1869
I20_OG005459	not significant	0.47748	0.0	0.45454545454545453	0.4545454545454546	0.0	0.25	0.25	0.2132
I14_OG003344	not significant	0.18184	1	1.0	1.0	1.0	0.6875	0.6875	0.3953
I14_OG001825	not significant	0.68808	1.0	0.9090909090909091	0.9090909090909091	1.0	0.75	0.75	0.2012
I20_OG007679	not significant	0.05171	0	0.3181818181818182	0.36363636363636365	0.0	0.0625	0.0625	0.3489
I14_OG005895	not significant	0.63896	0.5	0.5454545454545454	0.6363636363636364	0.0	0.4375	0.4375	0.1103
I14_OG000590	not significant	0.84685	1.0	0.9090909090909091	0.9090909090909091	1.0	0.8125	0.8125	0.1336
I60_OG000213	present_enriched	0.00033	1	1.0	1.0	1.0	0.875	0.875	0.2345
I14_OG001388	not significant	0.99659	1.0	0.9090909090909091	0.9090909090909091	1.0	0.90625	0.9375	0.0051
I60_OG002045	not significant	0.87825	0.0	0.45454545454545453	0.4545454545454546	0.0	0.375	0.375	0.0795
I14_OG002082	not significant	0.41345	1	1.0	1.0	1.0	0.8125	0.8125	0.2932
I14_OG004289	not significant	0.58216	1.0	0.7272727272727273	0.7272727272727273	0.75	0.53125	0.5625	0.2015
I14_OG004335	not significant	0.74931	0	0.22727272727272727	0.2727272727272727	0.0	0.15625	0.1875	0.0959
I20_OG002545	not significant	0.95434	0.0	0.4090909090909091	0.4545454545454546	0.0	0.4375	0.4375	-0.0288
I14_OG000424	not significant	0.82609	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG001073	not significant	0.11927	1	0.8181818181818182	0.8181818181818181	0.0	0.40625	0.4375	0.4173
I14_OG004197	not significant	0.94039	0.0	0.4090909090909091	0.4545454545454546	0.0	0.4375	0.4375	-0.0288
I20_OG002695	not significant	0.92271	0	0.2727272727272727	0.2727272727272727	0.0	0.3125	0.3125	-0.0428
I14_OG000677	not significant	0.86135	1	0.7272727272727273	0.7272727272727273	1.0	0.625	0.625	0.1066
I14_OG000518	not significant	0.27464	1.0	0.9090909090909091	0.9090909090909091	1.0	0.625	0.625	0.3185
I60_OG004128	not significant	0.59714	0	0.2727272727272727	0.2727272727272727	0.0	0.1875	0.25	0.1066
I20_OG000427	not significant	0.83295	1.0	0.6363636363636364	0.6363636363636364	0.5	0.5	0.5	0.1348
I20_OG000899	not significant	0.55921	0	0.36363636363636365	0.36363636363636365	0.0	0.15625	0.1875	0.2446
I20_OG000226	not significant	0.3444	1.0	0.6818181818181818	0.7272727272727273	0.0	0.4375	0.4375	0.2454
I20_OG004086	not significant	0.7431	0	0.18181818181818182	0.18181818181818177	0.0	0.125	0.125	0.0786
I60_OG000215	present_enriched	0.00016	1	1.0	1.0	1.0	0.625	0.625	0.4432
I14_OG002635	not significant	0.9932	1	0.6818181818181818	0.7272727272727273	1.0	0.6875	0.6875	-0.0061
I14_OG000649	present_enriched	0.00191	1	0.9090909090909091	0.9090909090909091	0.0	0.4375	0.4375	0.4798
I14_OG003236	not significant	0.47161	1.0	0.6363636363636364	0.6363636363636364	0.0	0.375	0.375	0.257
I14_OG001154	not significant	0.51398	1	0.6363636363636364	0.6363636363636364	0.0	0.375	0.375	0.257
I20_OG001538	not significant	0.74863	1.0	0.5909090909090909	0.6363636363636364	0.0	0.4375	0.4375	0.1536
I14_OG000861	not significant	0.45551	1	1.0	1.0	1.0	0.84375	0.875	0.2808
I20_OG001135	not significant	0.91272	0.0	0.4090909090909091	0.4545454545454546	0.0	0.34375	0.375	0.0693
I14_OG001455	not significant	0.56206	0	0.3181818181818182	0.36363636363636365	0.0	0.125	0.125	0.2427
I14_OG004440	not significant	0.45934	1.0	0.5454545454545454	0.5454545454545454	0.0	0.375	0.375	0.1685
I20_OG004038	not significant	0.37802	1.0	0.5909090909090909	0.6363636363636364	0.0	0.375	0.375	0.2168
I60_OG002321	not significant	0.61808	1	0.6363636363636364	0.6363636363636364	0.0	0.4375	0.4375	0.1956
I60_OG000089	present_enriched	0.0	1	1.0	1.0	1.0	0.78125	0.8125	0.334
I14_OG003356	not significant	0.83171	0.0	0.4090909090909091	0.4545454545454546	0.0	0.3125	0.3125	0.1015
I14_OG004442	not significant	0.44149	1.0	0.7272727272727273	0.7272727272727273	0.5	0.5	0.5	0.2273
I14_OG000919	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG006049	not significant	0.12748	0	0.2727272727272727	0.2727272727272727	0.0	0.0625	0.0625	0.2908
I14_OG005996	not significant	0.15856	0	0.09090909090909091	0.09090909090909094	0.0	0.3125	0.3125	-0.2619
I20_OG003901	not significant	0.88714	0	0.22727272727272727	0.2727272727272727	0.0	0.1875	0.1875	0.05
I20_OG003832	not significant	0.8533	0.0	0.4090909090909091	0.4545454545454546	0.5	0.5	0.5	-0.0913
I20_OG006234	not significant	0.60561	1	1.0	1.0	1.0	0.875	0.875	0.2345
I14_OG001498	not significant	0.98226	1	0.7727272727272727	0.8181818181818181	1.0	0.78125	0.8125	-0.0107
I14_OG006271	not significant	0.18706	0.0	0.4090909090909091	0.4545454545454546	0.0	0.1875	0.1875	0.2489
I60_OG002047	not significant	0.37133	1	0.7272727272727273	0.8181818181818181	0.0	0.4375	0.4375	0.2979
I14_OG002076	not significant	0.86044	0.0	0.45454545454545453	0.4545454545454546	1.0	0.5625	0.5625	-0.1062
I14_OG005663	not significant	0.69841	0	0.3181818181818182	0.36363636363636365	0.0	0.25	0.25	0.0766
I14_OG002066	not significant	0.95922	0.0	0.4090909090909091	0.4545454545454546	0.0	0.4375	0.4375	-0.0288
I60_OG004531	not significant	0.87215	1	0.5454545454545454	0.5454545454545454	0.5	0.5	0.5	0.0447
I14_OG004772	not significant	0.64567	1	0.5454545454545454	0.5454545454545454	0.0	0.4375	0.4375	0.1062
I14_OG004070	not significant	0.54556	1.0	0.5909090909090909	0.6363636363636364	0.0	0.40625	0.4375	0.1887
I60_OG001019	not significant	0.18966	1	0.9090909090909091	0.9090909090909091	1.0	0.5625	0.5625	0.373
I14_OG001125	not significant	0.75476	1	1.0	1.0	1.0	0.96875	1.0	0.1626
I14_OG002457	not significant	0.4509	1	1.0	1.0	1.0	0.84375	0.875	0.2808
I60_OG000493	not significant	0.68661	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG005588	not significant	0.18223	0	0.36363636363636365	0.36363636363636365	0.0	0.0625	0.0625	0.3809
I14_OG001894	not significant	0.91947	1.0	0.7727272727272727	0.8181818181818181	1.0	0.8125	0.8125	-0.05
I14_OG001529	not significant	0.73263	1	1.0	1.0	1.0	0.96875	1.0	0.1626
I14_OG000431	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG003652	not significant	0.72757	0	0.3181818181818182	0.36363636363636365	0.0	0.1875	0.1875	0.1541
I14_OG001784	not significant	1.0	0.5	0.5	0.5454545454545454	0.5	0.5	0.5	0.0
I14_OG001219	not significant	0.75875	1	1.0	1.0	1.0	0.96875	1.0	0.1626
I14_OG000441	not significant	0.90872	0	0.2727272727272727	0.36363636363636365	0.0	0.21875	0.25	0.0674
I14_OG002221	not significant	0.7972	1	0.6818181818181818	0.7272727272727273	1.0	0.5625	0.5625	0.1227
I14_OG000966	not significant	0.91145	1	0.6363636363636364	0.6363636363636364	1.0	0.5625	0.5625	0.0739
I14_OG006143	not significant	0.85075	0	0.2727272727272727	0.2727272727272727	0.0	0.3125	0.3125	-0.0428
I20_OG000419	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I20_OG002223	not significant	0.45781	1	0.6363636363636364	0.6363636363636364	0.0	0.375	0.375	0.257
I14_OG002509	not significant	0.72335	1	0.8181818181818182	0.8181818181818181	1.0	0.6875	0.6875	0.1465
I60_OG001137	not significant	0.43399	1	1.0	1.0	1.0	0.84375	0.875	0.2808
I14_OG001271	not significant	0.74276	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I60_OG002163	not significant	0.99546	1	0.8181818181818182	0.8181818181818181	1.0	0.8125	0.8125	0.0072
I60_OG003888	not significant	0.02529	1	0.7272727272727273	0.7272727272727273	0.0	0.25	0.25	0.4719
I60_OG002252	not significant	0.67877	1	0.8181818181818182	0.8181818181818181	1.0	0.6875	0.6875	0.1465
I20_OG001035	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I60_OG000072	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I20_OG003262	not significant	0.90801	1	0.5454545454545454	0.5454545454545454	0.5	0.5	0.5	0.0447
I60_OG002068	not significant	0.34401	1	0.8636363636363636	0.9090909090909091	1.0	0.59375	0.625	0.3042
I14_OG006275	not significant	0.84125	0.0	0.4090909090909091	0.4545454545454546	0.0	0.375	0.375	0.035
I14_OG003119	not significant	0.80898	0	0.22727272727272727	0.2727272727272727	0.0	0.3125	0.3125	-0.0957
I20_OG002491	not significant	0.93244	0.0	0.4090909090909091	0.4545454545454546	0.0	0.375	0.375	0.035
I14_OG003774	not significant	0.884	0.5	0.5454545454545454	0.6363636363636364	0.5	0.5	0.5	0.0465
I60_OG004001	not significant	0.75573	1	0.6363636363636364	0.7272727272727273	1.0	0.5625	0.5625	0.0769
I60_OG000021	present_enriched	0.00026	1	1.0	1.0	1.0	0.8125	0.8125	0.2932
I14_OG000956	not significant	0.81942	1.0	0.8636363636363636	0.9090909090909091	1.0	0.75	0.75	0.1428
I14_OG001227	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I20_OG001276	not significant	0.36213	1	0.9090909090909091	0.9090909090909091	1.0	0.65625	0.75	0.3155
I14_OG001412	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I60_OG000033	not significant	0.06385	1	1.0	1.0	1.0	0.875	0.875	0.2345
I14_OG002372	not significant	0.75641	1.0	0.9090909090909091	0.9090909090909091	1.0	0.8125	0.8125	0.1336
I60_OG003160	not significant	0.77261	0.0	0.4090909090909091	0.4545454545454546	0.5	0.5	0.5	-0.0913
I14_OG002224	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I60_OG001774	not significant	0.98595	0	0.18181818181818182	0.18181818181818177	0.0	0.1875	0.1875	-0.0072
I14_OG004976	not significant	0.63278	1.0	0.7272727272727273	0.7272727272727273	1.0	0.5625	0.5625	0.1677
I20_OG000504	not significant	0.85436	1.0	0.6818181818181818	0.7272727272727273	1.0	0.5625	0.5625	0.1227
I20_OG000553	not significant	0.81431	0.5	0.5	0.5454545454545454	1.0	0.65625	0.6875	-0.1626
I20_OG000513	not significant	0.78171	0	0.3181818181818182	0.36363636363636365	0.0	0.1875	0.1875	0.1541
I14_OG001808	not significant	0.54807	1.0	0.9090909090909091	0.9090909090909091	1.0	1.0	1.0	-0.2365
I60_OG000399	not significant	0.79567	1	0.8181818181818182	0.9090909090909091	1.0	0.6875	0.6875	0.1541
I14_OG000780	not significant	0.409	1	1.0	1.0	1.0	0.8125	0.8125	0.2932
I60_OG000970	not significant	0.80769	0	0.3181818181818182	0.36363636363636365	0.0	0.4375	0.4375	-0.1227
I60_OG004756	not significant	0.37432	0.0	0.36363636363636365	0.4545454545454546	0.0	0.21875	0.25	0.1712
I14_OG004021	not significant	0.63948	1	0.5909090909090909	0.6363636363636364	0.0	0.4375	0.4375	0.1536
I20_OG001873	not significant	0.42912	1.0	0.7727272727272727	0.8181818181818181	0.5	0.5	0.5	0.2804
I20_OG003547	not significant	0.22916	0.5	0.5454545454545454	0.6363636363636364	0.0	0.25	0.25	0.3133
I14_OG001355	not significant	0.04543	1	1.0	1.0	1.0	0.5625	0.5625	0.4905
I60_OG003879	not significant	0.05371	0.5	0.45454545454545453	0.5454545454545454	0.0	0.125	0.125	0.3887
I20_OG003553	not significant	0.50775	1.0	0.6818181818181818	0.7272727272727273	0.5	0.5	0.5	0.1842
I60_OG000969	not significant	0.44485	1	0.9545454545454546	1.0	1.0	0.75	0.75	0.2791
I14_OG004554	not significant	0.90679	1	0.6818181818181818	0.7272727272727273	1.0	0.625	0.625	0.0597
I60_OG000056	present_enriched	0.00023	1	1.0	1.0	1.0	0.6875	0.6875	0.3953
I14_OG001568	not significant	0.31959	1.0	0.6363636363636364	0.7272727272727273	0.0	0.3125	0.3125	0.333
I14_OG000941	not significant	0.50058	1	0.9090909090909091	0.9090909090909091	1.0	0.6875	0.6875	0.2619
I14_OG002471	not significant	0.97838	0	0.36363636363636365	0.36363636363636365	0.0	0.375	0.375	-0.0116
I60_OG001428	not significant	0.7884	1.0	0.6818181818181818	0.7272727272727273	1.0	0.5625	0.5625	0.1227
I20_OG000761	not significant	0.90231	0	0.18181818181818182	0.18181818181818177	0.0	0.125	0.125	0.0786
I20_OG001540	not significant	0.72076	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG004632	not significant	0.3528	1.0	0.7272727272727273	0.7272727272727273	0.25	0.46875	0.5	0.2619
I20_OG001639	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I60_OG002026	not significant	0.26476	1	1.0	1.0	1.0	0.75	0.75	0.3458
I60_OG001192	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I60_OG001264	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I60_OG001462	not significant	0.32774	1.0	0.8636363636363636	0.9090909090909091	1.0	1.0	1.0	-0.3223
I20_OG002211	not significant	0.28212	1	1.0	1.0	1.0	0.75	0.75	0.3458
I60_OG001383	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG003913	not significant	0.28076	0	0.36363636363636365	0.36363636363636365	0.0	0.09375	0.125	0.3391
I20_OG006200	not significant	0.26318	0	0.18181818181818182	0.18181818181818177	0.0	0.375	0.375	-0.2079
I20_OG002026	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG003465	not significant	0.26465	1	0.8636363636363636	0.9090909090909091	1.0	0.5625	0.5625	0.3257
I60_OG000008	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG002594	not significant	0.49496	0.0	0.4090909090909091	0.4545454545454546	0.0	0.1875	0.1875	0.2489
I20_OG003184	not significant	0.40351	1	0.8181818181818182	0.8181818181818181	0.75	0.53125	0.5625	0.3014
I60_OG000017	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG002336	present_enriched	0.0	1	1.0	1.0	1.0	0.65625	0.6875	0.4319
I14_OG004937	not significant	0.25669	0	0.3181818181818182	0.36363636363636365	0.0	0.125	0.125	0.2427
I14_OG002652	not significant	0.52721	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG006769	not significant	0.18628	0	0.3181818181818182	0.36363636363636365	0.0	0.0625	0.0625	0.3489
I20_OG002063	not significant	0.3965	0.0	0.4090909090909091	0.4545454545454546	0.0	0.15625	0.1875	0.2982
I14_OG008460	not significant	0.01431	0.5	0.5454545454545454	0.6363636363636364	0.0	0.15625	0.1875	0.4411
I60_OG000035	not significant	0.60797	1	1.0	1.0	1.0	0.96875	1.0	0.1626
I20_OG003489	not significant	0.30345	1.0	0.7272727272727273	0.7272727272727273	0.0	0.4375	0.4375	0.2865
I14_OG003398	not significant	0.73926	0	0.3181818181818182	0.36363636363636365	0.0	0.21875	0.25	0.1173
I60_OG000026	present_enriched	0.0	1	0.8636363636363636	0.9090909090909091	0.0	0.4375	0.4375	0.4381
I60_OG004865	not significant	0.26553	0.5	0.5	0.5454545454545454	0.0	0.25	0.25	0.2626
I20_OG001736	not significant	0.53869	1.0	0.9090909090909091	0.9090909090909091	1.0	1.0	1.0	-0.2365
I20_OG001682	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I20_OG001842	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG000654	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG001826	not significant	0.46497	1	0.9545454545454546	1.0	1.0	0.75	0.75	0.2791
I20_OG000440	not significant	0.80648	1	1.0	1.0	1.0	0.96875	1.0	0.1626
I14_OG000805	not significant	0.89799	1.0	0.8181818181818182	0.8181818181818181	1.0	0.75	0.75	0.0806
I20_OG001781	not significant	0.53658	1	1.0	1.0	1.0	0.9375	1.0	0.2345
I14_OG001451	not significant	0.34458	1.0	0.9090909090909091	0.9090909090909091	1.0	0.625	0.625	0.3185
I20_OG001694	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG007299	not significant	0.84843	0.0	0.4090909090909091	0.4545454545454546	0.0	0.375	0.375	0.035
I14_OG001341	not significant	0.82113	0	0.09090909090909091	0.09090909090909094	0.0	0.1875	0.1875	-0.1336
I14_OG003802	not significant	0.45862	0.5	0.5	0.5454545454545454	0.0	0.25	0.25	0.2626
I14_OG002390	not significant	0.90881	1.0	0.9090909090909091	0.9090909090909091	1.0	0.9375	0.9375	-0.0533
